n_clusters,omega,noise_level,horizon,n_runs,relative_association_error_mean,relative_association_error_std,relative_association_error_min,relative_association_error_max,association_r2_mean,association_r2_std,simplex_violation_mean,simplex_violation_max,fit_seconds_mean
25,0.5,0.01,200,3,0.06547370913566987,0.002018295743468279,0.0632310896442343,0.06812415913807708,-0.7556100859476899,0.07688362652035308,5.695444116327053e-14,7.260858581048524e-14,0.6513001124064127
25,0.5,0.02,1,3,0.00011408936626671116,9.191772185508142e-07,0.00011279268157033529,0.00011481699756301084,0.9973632116488068,4.4929118730097446e-05,8.881784197001252e-16,8.881784197001252e-16,0.5858852863311768
25,0.5,0.02,10,3,0.003923867078539457,0.00013760162870732372,0.003816019481978494,0.004118069115586257,0.9097854962141828,0.003958959218835943,4.366877230192283e-15,5.10702591327572e-15,0.5858852863311768
25,0.5,0.02,50,3,0.03251641622887641,0.0013316954741902703,0.030778594791740842,0.03401389813946808,0.2794690882544664,0.03367487749472065,1.8947806286936004e-14,2.1760371282653068e-14,0.5858852863311768
25,0.5,0.02,100,3,0.046172011270463394,0.002784155344902871,0.04226848535993886,0.04857003152395677,-0.05341898363267857,0.0642536132167732,3.219646771412954e-14,3.552713678800501e-14,0.5858852863311768
25,0.5,0.02,200,3,0.06709756308188969,0.009038608854281713,0.058101227672734415,0.0794598351178921,-0.7845388471201812,0.1972597494541634,4.196643033083092e-14,4.529709940470639e-14,0.5858852863311768
25,0.5,0.05,1,3,0.0003297209990264231,6.450574765600661e-05,0.0002387307601515031,0.0003808791161774929,0.9973869800142537,0.0005983085136207745,6.661338147750939e-16,6.661338147750939e-16,0.6183476448059082
25,0.5,0.05,10,3,0.006614231274551005,0.000682341303779116,0.0056509589849873115,0.007145509683418155,0.9479053955372976,0.007324384499140243,6.908350535008876e-05,0.00020725051604493722,0.6183476448059082
25,0.5,0.05,50,3,0.0422097775039069,0.004946085433730906,0.03540388121708574,0.047011108097301406,0.6699305837283192,0.05167239318794041,1.1472304587793284e-14,1.2656542480726785e-14,0.6183476448059082
25,0.5,0.05,100,3,0.06454193465167754,0.010009247775350933,0.050428803522415376,0.0725430682862431,0.4949599438466989,0.0982493848503403,2.2278475360811474e-14,2.5757174171303632e-14,0.6183476448059082
25,0.5,0.05,200,3,0.09244237229334136,0.020662500558428956,0.06363057605924895,0.11106948970278038,0.07962528636956286,0.24095769575603687,3.123427442612107e-14,3.952393967665557e-14,0.6183476448059082
25,1.0,0.0,1,3,0.002626484389578187,3.0661941785934e-05,0.002583287448354476,0.0026513616119056256,0.9869951976676742,0.0003908050136922469,1.1102230246251565e-15,1.3322676295501878e-15,0.5648821989695231
25,1.0,0.0,10,3,0.025211845388663855,0.00012641386969814293,0.025052319978991745,0.02536149680810962,0.8757336187362725,0.002871013386820208,6.29126380620922e-15,7.327471962526033e-15,0.5648821989695231
25,1.0,0.0,50,3,0.08209951305371825,0.0007810227326187711,0.08099534028839143,0.08267602568320438,0.6085362755305619,0.010279845164482344,0.006287131945724349,0.007591486623427005,0.5648821989695231
25,1.0,0.0,100,3,0.09310006655926792,0.0015278336300825752,0.09161250931736564,0.09520097210533145,0.5398150926210104,0.012399894692704336,4.2484534408989326e-14,5.262457136723242e-14,0.5648821989695231
25,1.0,0.0,200,3,0.09472120956961318,0.0014912081689534933,0.09334711239300078,0.09679369867149253,0.477412388342267,0.017740495677648672,4.2262489804064294e-14,4.6407322429331543e-14,0.5648821989695231
25,1.0,0.005,1,3,0.001013440993799971,0.00010003351913004072,0.0008786897005369494,0.001118121119348466,0.9946212604145321,0.0005145718653024259,1.1842378929335002e-15,1.3322676295501878e-15,0.5772419770558676
25,1.0,0.005,10,3,0.013745286214981367,0.0008235329585208944,0.012645072071079408,0.014626235286720501,0.9274620099571611,0.004105578549130339,6.8833827526759706e-15,8.215650382226158e-15,0.5772419770558676
25,1.0,0.005,50,3,0.07209328818949859,0.002485455186227775,0.06881121249158682,0.07482392025604309,0.633191434127457,0.010956196058497394,0.0109671989058289,0.013200867517026406,0.5772419770558676
25,1.0,0.005,100,3,0.09057731111102939,0.0014839659212368351,0.08886804646526605,0.09248647795736019,0.5239306273044623,0.009108853202652856,0.00897807540903405,0.01191217477032679,0.5772419770558676
25,1.0,0.005,200,3,0.09264606489482673,0.0027248306662652198,0.09033148132367988,0.09647151717198642,0.44643050266157186,0.013508094850212827,0.0010495729542734083,0.003148718862711756,0.5772419770558676
25,1.0,0.01,1,3,0.0005698065223101378,3.058756929526965e-05,0.0005315706657727015,0.0006064433988699443,0.9968874958175421,0.00014428330558221048,1.1102230246251565e-15,1.1102230246251565e-15,0.6811039447784424
25,1.0,0.01,10,3,0.011667454267378067,0.0004051044055874425,0.011175027915177348,0.012167245015206,0.9366327705610517,0.0026468311990237125,5.551115123125783e-15,6.439293542825908e-15,0.6811039447784424
25,1.0,0.01,50,3,0.06839549446029693,0.0014336882910097471,0.06645619222871851,0.06987751586661234,0.6420012020914275,0.00992240325504637,0.010826827227263447,0.012130515961248717,0.6811039447784424
25,1.0,0.01,100,3,0.089569616262632,0.002663836651967774,0.08590629384416179,0.09216225723920687,0.5134235263850158,0.02039695064955213,0.0029010654151265924,0.006211144178518018,0.6811039447784424
25,1.0,0.01,200,3,0.10651341842696727,0.004906221618982649,0.09957934510297088,0.11019373006391653,0.3308842240577473,0.038097203615281953,3.8191672047105385e-14,4.929390229335695e-14,0.6811039447784424
25,1.0,0.02,1,3,0.00030493869600150587,2.417420061754497e-07,0.000304665107129665,0.0003052530309771017,0.9983246234171553,2.5553610228544152e-06,1.1472304587793285e-15,1.5543122344752192e-15,0.6011171340942383
25,1.0,0.02,10,3,0.010769934505706026,2.1273794514589524e-05,0.010742586779164344,0.0107944682902162,0.9411870650465453,6.053629607528021e-05,5.958196898821673e-15,7.771561172376096e-15,0.6011171340942383
25,1.0,0.02,50,3,0.0662088661533654,0.00214027898823332,0.06439060242131783,0.06921361940020918,0.6511147633880474,0.011599438921002188,0.01764039527971859,0.01984153766052454,0.6011171340942383
25,1.0,0.02,100,3,0.09194562392509628,0.0009092764266376793,0.09088636877659134,0.09310664624737316,0.5014778525846205,0.005008668860211847,0.004330136465175284,0.01232859142884962,0.6011171340942383
25,1.0,0.02,200,3,0.1134209121632952,0.008775506579946071,0.10445076286993046,0.12533340829007927,0.285139935309996,0.0610947575381064,0.0065627371568989625,0.015630879060662135,0.6011171340942383
25,1.0,0.05,1,3,0.0005742437748797954,8.367843909092396e-05,0.00047313009980236726,0.0006780466478323544,0.9982516936813551,0.00028274403870098803,8.141635513917814e-16,8.881784197001252e-16,0.5721176465352377
25,1.0,0.05,10,3,0.013970918323050885,0.0009208249616515946,0.012757186370837774,0.014986463851048288,0.9577002181474821,0.0033733696854250264,0.00041600633181516,0.0007199946996709768,0.5721176465352377
25,1.0,0.05,50,3,0.08413496781393716,0.006486780106252259,0.07634046700909339,0.09222170411832512,0.7492160444943057,0.017653718424039587,0.005174199656435098,0.00630888432164663,0.5721176465352377
25,1.0,0.05,100,3,0.14011692949270266,0.01748428932063014,0.1240748103432892,0.1644333371602937,0.5782639728922292,0.04812098912663151,0.008939661614111086,0.01264141069969142,0.5721176465352377
25,1.0,0.05,200,3,0.16814444452731142,0.024574194473082785,0.15075707067238103,0.20289760139994245,0.3926547218455674,0.08088857292322701,0.008907262753237031,0.01849385873065518,0.5721176465352377
25,2.0,0.0,1,3,0.005051310581144523,5.994482708170243e-05,0.005003388223817146,0.005135832961843204,0.9914558585863344,0.00010736551439329562,1.1842378929335002e-15,1.2212453270876722e-15,0.570969025293986
25,2.0,0.0,10,3,0.031953540495353906,0.0005267084606709968,0.03134628571279291,0.03263075044190996,0.9462158355065359,0.0007882650776805288,0.05139680855084268,0.05803595620910837,0.570969025293986
25,2.0,0.0,50,3,0.09302825085338892,0.001527106880061235,0.09116372964413216,0.09490430890973527,0.8471157427766468,0.0027544400111654357,0.03430390400492979,0.037973434252269025,0.570969025293986
25,2.0,0.0,100,3,0.14187377883937036,0.0009867594652710184,0.14057428128856883,0.1429640057073575,0.7600329706487905,0.001757772718761425,0.015455396756554768,0.01969707750228956,0.570969025293986
25,2.0,0.0,200,3,0.16745817570989133,0.0034290840970941155,0.16261705181076935,0.17012483959448788,0.6890923294753741,0.004267425129086835,0.00035269582176306996,0.001058087465235475,0.570969025293986
25,2.0,0.005,1,3,0.0016682512065998526,0.00020450962554840666,0.0013980737790556554,0.0018927233564612195,0.9969933412420735,0.0003692566838708456,1.4802973661668755e-15,1.5543122344752192e-15,0.5666707356770834
25,2.0,0.005,10,3,0.02070806264724245,0.001043684549795437,0.019459407857905363,0.02201397794674919,0.9628936254657683,0.0018670812196918147,0.04314161046700085,0.04639649292208475,0.5666707356770834
25,2.0,0.005,50,3,0.09829156587178489,0.0042123307994161386,0.0931524116085972,0.10347024557704934,0.828645814514828,0.007406230355250044,0.04319614488497121,0.04778994601292489,0.5666707356770834
25,2.0,0.005,100,3,0.1675461866741978,0.003692461816471572,0.16420874861969598,0.17269305777164679,0.6993292940173518,0.0067636917059451605,0.03171523088238634,0.03233425706562346,0.5666707356770834
25,2.0,0.005,200,3,0.1596190492910938,0.009932412104842121,0.14769754691646017,0.17201311620044113,0.6827132806795342,0.020052069354240903,0.01688812294929551,0.02801258445231032,0.5666707356770834
25,2.0,0.01,1,3,0.0008417586538061686,3.9721322938546016e-05,0.0008010694390154331,0.0008956437754159523,0.9984425952651441,7.174564840217689e-05,1.4062824978585316e-15,1.6653345369377348e-15,0.5840756893157959
25,2.0,0.01,10,3,0.019757230511995905,9.693570114206397e-05,0.01963082868653888,0.019866384978718687,0.9636631670161518,0.00022894450129030473,0.022923644080160673,0.03163258977410186,0.5840756893157959
25,2.0,0.01,50,3,0.0916549469092105,0.0012302172621237498,0.09016550141904518,0.09317833252544507,0.8362256061186402,0.0018854885352051968,0.03928753066638617,0.04367972840476368,0.5840756893157959
25,2.0,0.01,100,3,0.1626506078039366,0.0030252540366436224,0.1597220240197239,0.16681597184307598,0.7008828838442259,0.004788760318830846,0.05003187792930236,0.07632081640236255,0.5840756893157959
25,2.0,0.01,200,3,0.16431909479192072,0.01378668285907188,0.15395792879890674,0.18380330026085923,0.6609013709627152,0.027693800762729686,0.01746361493684296,0.03487185034927666,0.5840756893157959
25,2.0,0.02,1,3,0.0004370469022710463,3.324111303306577e-05,0.0004124677728860839,0.00048404031678632876,0.9991777414294675,6.277728721475804e-05,1.1842378929335002e-15,1.2212453270876722e-15,0.6356846491495768
25,2.0,0.02,10,3,0.019117002324846425,0.0005540146038071647,0.01848608705687293,0.019834775401397668,0.9642498250665826,0.0010340034825612003,0.008772042826240993,0.014100563538910016,0.6356846491495768
25,2.0,0.02,50,3,0.09902829177600542,0.002181166629260793,0.09611544440054678,0.1013637614934534,0.8199496341395903,0.003814801452820412,0.02518145710697179,0.03313406574971682,0.6356846491495768
25,2.0,0.02,100,3,0.16566981830833427,0.009598007428635393,0.15612755977375656,0.1788010669793559,0.6897769126343134,0.017870829466767314,0.024776418136552777,0.03282011108502148,0.6356846491495768
25,2.0,0.02,200,3,0.21533350361310555,0.026205378236534214,0.18241148420182557,0.24653182145802965,0.5454713335460144,0.0541939974062001,0.010230695443374032,0.016062714750681172,0.6356846491495768
25,2.0,0.05,1,3,0.0004813872056457892,4.784741480784177e-05,0.0004339180794464668,0.0005468838831446893,0.9992209478410262,7.980937571507558e-05,0.0015004125956909766,0.0025669273811070644,0.6096746921539307
25,2.0,0.05,10,3,0.023602603081799043,0.001466411622610021,0.021617102098376303,0.025113893787967433,0.9620346838428298,0.0023541771525218903,0.010016027424719572,0.013628471509650974,0.6096746921539307
25,2.0,0.05,50,3,0.14830931168874975,0.00393210015987072,0.14508452582590003,0.15384505581589447,0.7667933974908716,0.005201102776096573,0.018825692648151194,0.02335403371691656,0.6096746921539307
25,2.0,0.05,100,3,0.24020257396061911,0.01508636241957193,0.22814716737463223,0.2614748787773296,0.6141141036260686,0.025311987232319616,0.019700512676035342,0.03262332455422104,0.6096746921539307
25,2.0,0.05,200,3,0.33333613346987306,0.060561549009082984,0.2524301704736847,0.39812469984513615,0.3858913080875646,0.11143789664143658,0.008415658560805749,0.014682649732892156,0.6096746921539307
25,4.0,0.0,1,3,0.0033044611700821526,0.0001965079822310408,0.0030278513832555053,0.0034659684339467933,0.9959922841704651,0.00023271438499520688,0.021453116022012796,0.022440201418065474,0.5968006451924642
25,4.0,0.0,10,3,0.02087590985688332,0.0012645583652995313,0.019666053516822227,0.022621385051890923,0.97479983239131,0.0015062803109446173,0.06890710335398553,0.07771660297953377,0.5968006451924642
25,4.0,0.0,50,3,0.09150367609227024,0.0023433823356177547,0.08958550776686142,0.09480319480071113,0.8915286775605982,0.0027824168016103066,0.09134241611497303,0.09778104449661512,0.5968006451924642
25,4.0,0.0,100,3,0.16237682334653605,0.006805983103675334,0.15604131072946165,0.1718197743867481,0.8035714316127313,0.008100363756204283,0.06703157103460468,0.07178832364654272,0.5968006451924642
25,4.0,0.0,200,3,0.19257477225396585,0.01006019062004986,0.18287934210144108,0.20643970023587396,0.7493965060078153,0.011729897631111498,0.03143050103948625,0.0354637564240032,0.5968006451924642
25,4.0,0.005,1,3,0.0010454096883548325,0.00013401783024061432,0.0008559946793640132,0.0011458298113705898,0.9987059736596388,0.00016472877186242776,0.01297807078957868,0.017555793928233497,0.5796209971110026
25,4.0,0.005,10,3,0.017720557746262647,0.0013463402053684218,0.01600568938728167,0.019294488824847363,0.9781822710366634,0.00163019170454856,0.05018147214657536,0.05834209498496973,0.5796209971110026
25,4.0,0.005,50,3,0.09138983022817668,0.0012225774538078948,0.09009491989452395,0.093029479361266,0.8897744672115353,0.0015251300675096337,0.06412826468750815,0.0670193955974949,0.5796209971110026
25,4.0,0.005,100,3,0.18165283160596654,0.007237753378914945,0.1764274851303069,0.19188780283180337,0.7762704461389143,0.009280355303518948,0.06826428278202039,0.07583557527313108,0.5796209971110026
25,4.0,0.005,200,3,0.21094342124441598,0.02953231633817598,0.18112514074211167,0.25117822384350225,0.7187236163923445,0.03977003567749266,0.03767126713959011,0.05268911524556036,0.5796209971110026
25,4.0,0.01,1,3,0.0007307138728497951,3.3425672381295836e-05,0.000683717189424283,0.000758616436566973,0.9990874458261886,4.072598012689435e-05,0.0057955702565186985,0.00753920602385219,0.5729121367136637
25,4.0,0.01,10,3,0.01758986136035357,0.0004449189824342278,0.01696872673184697,0.01798745270202422,0.978142282972343,0.0005234857835584491,0.06490296103112406,0.08400458682084205,0.5729121367136637
25,4.0,0.01,50,3,0.09626438426650197,0.008503173758524371,0.08430334882955971,0.10332015516848152,0.8828649448568838,0.01030972271127678,0.06523984712365208,0.07125447581335942,0.5729121367136637
25,4.0,0.01,100,3,0.18440878125726673,0.011871252076635403,0.1683949033584744,0.19678112107971665,0.7710346214603001,0.014985980571568904,0.055275647959806044,0.06843056013866784,0.5729121367136637
25,4.0,0.01,200,3,0.23176984509235188,0.02296125873562153,0.2109345344901927,0.26375707336486276,0.6888421841068934,0.0308810960648376,0.031582211713982185,0.05233232096708613,0.5729121367136637
25,4.0,0.02,1,3,0.0006809276018541215,5.670208624940091e-05,0.0006254540087427509,0.0007588111852264845,0.9991457548199473,7.386563418682293e-05,0.0012751688839234459,0.0021201156423847497,0.5591633319854736
25,4.0,0.02,10,3,0.02115814069465661,0.0012904861305690063,0.01996798465307892,0.022951416581955215,0.9735865626307182,0.0016858337503923878,0.046285876407874876,0.059207375497638146,0.5591633319854736
25,4.0,0.02,50,3,0.12539422944279768,0.015740456626936353,0.10707041819426409,0.14550243207713973,0.846624602268912,0.01933917939459147,0.05751405852932417,0.07251085720389007,0.5591633319854736
25,4.0,0.02,100,3,0.22447597953410922,0.017817431759536102,0.20622651092083621,0.2486476066515044,0.7195424904562321,0.02244400823763005,0.03623285373063284,0.04030727891038555,0.5591633319854736
25,4.0,0.02,200,3,0.2984873660196022,0.044338491298514075,0.24284485316370674,0.35134431273669003,0.5956468718562068,0.062184274108512155,0.008570545280245118,0.011064147207203582,0.5591633319854736
25,4.0,0.05,1,3,0.001309345004869612,5.681647366801125e-05,0.0012330614000508893,0.001369344900677013,0.9983552466123615,5.832621576242271e-05,0.0003273205589219961,0.00045730893402998624,0.5584727923075358
25,4.0,0.05,10,3,0.05364318092729032,0.0021526316103874558,0.05110739118115902,0.05636986366965721,0.9329498147754526,0.0019354965612804705,0.02135410714536154,0.02842268256115912,0.5584727923075358
25,4.0,0.05,50,3,0.3072656258513319,0.040272968408227826,0.27548193694143125,0.3640868706937075,0.6246098707903821,0.047783135909662516,0.015042761014301782,0.018951242744588957,0.5584727923075358
25,4.0,0.05,100,3,0.43267780851846355,0.037273075329004104,0.4039062758652672,0.48531370423454173,0.4607851250766261,0.04539012655318966,0.012627796247372312,0.013239476427673504,0.5584727923075358
25,4.0,0.05,200,3,0.5178231502766688,0.035504179032329525,0.4678385408332369,0.5469354316039309,0.29761212726126857,0.038887893217591715,0.0032673927355468813,0.005697981680300969,0.5584727923075358
30,0.25,0.0,1,3,0.00021461437997976005,6.250054822108924e-06,0.00020616900168791104,0.00022109571187072517,0.9769282067598197,0.001715960106062302,9.62193288008469e-16,1.1102230246251565e-15,0.551491896311442
30,0.25,0.0,10,3,0.0034067827940152053,7.696848094979134e-05,0.0033308434190763483,0.003512288613221648,0.6362738762048212,0.021744999059363796,3.1826393372587822e-15,3.552713678800501e-15,0.551491896311442
30,0.25,0.0,50,3,0.018323056717145063,0.00019726162927459238,0.018089117280126372,0.018571641330068504,-0.8830651818015907,0.07518809676055513,1.295260195396016e-14,1.4654943925052066e-14,0.551491896311442
30,0.25,0.0,100,3,0.021823578272451946,0.0007773651666554311,0.021003652869729286,0.02286776227113102,-1.3020772084522558,0.016076665093157708,2.43508916734451e-14,2.7977620220553945e-14,0.551491896311442
30,0.25,0.0,200,3,0.022280635971109165,0.0019833899201971775,0.020793724986950875,0.025083842699916113,-1.6256588777755583,0.09115399149446107,3.59342185637009e-14,5.6621374255882984e-14,0.551491896311442
30,0.25,0.005,1,3,8.902344435633393e-05,1.4057070067015152e-06,8.78313209342275e-05,9.099723956588515e-05,0.9902114145008375,0.00020832816124543706,9.62193288008469e-16,1.1102230246251565e-15,0.5527567863464355
30,0.25,0.005,10,3,0.0019819595813537557,1.7230824489359106e-05,0.0019655054947565337,0.002005752588951535,0.7833963461037706,0.0020521810441779427,2.257453483404485e-15,2.4424906541753444e-15,0.5527567863464355
30,0.25,0.005,50,3,0.015488069277448661,0.00010974205725549659,0.015401902466789318,0.01564294015636818,-0.6221430633254773,0.013618111115793,8.62273215792205e-15,9.547918011776346e-15,0.5527567863464355
30,0.25,0.005,100,3,0.02217979817360002,3.1636442404177955e-05,0.022135143419578254,0.0222045258504736,-1.363639726785627,0.004798563303706227,1.6949404842610722e-14,1.865174681370263e-14,0.5527567863464355
30,0.25,0.005,200,3,0.0235872960818954,0.00016001397705458454,0.023363225332945766,0.023726734629144552,-1.8961934566962662,0.048380579248808106,2.7274478971624678e-14,3.6193270602780103e-14,0.5527567863464355
30,0.25,0.01,1,3,5.698053166524846e-05,2.1625540479207736e-06,5.452503375263148e-05,5.978715918437235e-05,0.993874184730115,0.0002355296066521505,8.881784197001252e-16,8.881784197001252e-16,0.551783561706543
30,0.25,0.01,10,3,0.0015588530522490107,2.55902474705226e-05,0.0015231794815528743,0.0015819660496611172,0.8334319435394768,0.003155961483848027,2.8495724298712353e-15,3.1086244689504383e-15,0.551783561706543
30,0.25,0.01,50,3,0.014406670859996902,9.071332660262548e-05,0.014341515727544706,0.014534953535654652,-0.47822490416352426,0.012872278702060763,1.1509312021947457e-14,1.4876988529977098e-14,0.551783561706543
30,0.25,0.01,100,3,0.022556234351013817,0.0002861784917271545,0.022159443837327694,0.022823659745314154,-1.3759887291449777,0.023417352996237185,2.257453483404485e-14,2.8199664825478976e-14,0.551783561706543
30,0.25,0.01,200,3,0.024710426857710233,0.0014374137973365846,0.023150846412106085,0.026619384589089863,-2.0377307748884306,0.19098930848451734,4.2521541843143495e-14,5.10702591327572e-14,0.551783561706543
30,0.25,0.02,1,3,3.526080069071105e-05,7.80474177959584e-07,3.463552294481791e-05,3.636114554882e-05,0.9963012576036113,7.802761945046471e-05,9.62193288008469e-16,1.1102230246251565e-15,0.5509462356567383
30,0.25,0.02,10,3,0.0012878195241679965,1.8431301439190178e-05,0.0012675537033819669,0.0013121489725197828,0.8656715893010657,0.0018320196452535878,2.7015426932545475e-15,3.1086244689504383e-15,0.5509462356567383
30,0.25,0.02,50,3,0.013661790315847596,0.00013875692289088895,0.013466102564362783,0.013772281460636542,-0.37245983848464986,0.014383190522357876,1.2508512744110098e-14,1.4988010832439613e-14,0.5509462356567383
30,0.25,0.02,100,3,0.022312138971301864,0.00027453589474331363,0.021932261345793548,0.022571537689630317,-1.3170321103388838,0.01129441051578369,2.5424107263916085e-14,3.019806626980426e-14,0.5509462356567383
30,0.25,0.02,200,3,0.024042724720219556,0.0001848338900560407,0.02378762151117135,0.024219643468876707,-1.9596798681274394,0.037036266097516535,3.338070560706304e-14,3.907985046680551e-14,0.5509462356567383
30,0.25,0.05,1,3,0.00018624464082420743,2.7039520804139587e-05,0.00015034040060512207,0.0002155927110342861,0.9944975781198077,0.0007512846908517805,7.771561172376096e-16,8.881784197001252e-16,0.5912628968556722
30,0.25,0.05,10,3,0.0032743480181163928,0.00039070235451192046,0.0029474774315354727,0.003823580161384819,0.9030372469003723,0.012297066671741465,3.1826393372587822e-15,3.552713678800501e-15,0.5912628968556722
30,0.25,0.05,50,3,0.02277396045949827,0.004237211093907571,0.018877275091238887,0.02866474136598415,0.328579193453619,0.13200358925724057,1.4284869583510346e-14,1.5765166949677223e-14,0.5912628968556722
30,0.25,0.05,100,3,0.04280361372039029,0.010006173243670704,0.03410888128216187,0.056819820373819316,-0.25878254763806813,0.3254390083498025,2.5387099829761912e-14,2.8199664825478976e-14,0.5912628968556722
30,0.25,0.05,200,3,0.07261123325638959,0.013782389528089679,0.055616214170796645,0.08937363156832523,-1.593353647282497,0.49610100808257734,4.8220686702885964e-14,6.17284001691587e-14,0.5912628968556722
30,0.5,0.0,1,3,0.000906533263029025,2.876244506421309e-05,0.000867216790897205,0.000935223588190968,0.9787464555884189,0.001232651571502513,9.992007221626409e-16,1.1102230246251565e-15,0.5602531433105469
30,0.5,0.0,10,3,0.013032557615917923,0.0003348824517905521,0.012781202349952434,0.013505848226908453,0.6963045551466965,0.014597093248029668,4.033810322804736e-15,5.10702591327572e-15,0.5602531433105469
30,0.5,0.0,50,3,0.06275765999454153,0.00040372345541835915,0.06228398488280001,0.0632705643160142,-0.4085281645670044,0.049246886121734945,1.7208456881689926e-14,1.9539925233402755e-14,0.5602531433105469
30,0.5,0.0,100,3,0.07432927510164387,0.0005711361265346585,0.07371838537679808,0.07509232789735452,-0.7114529249176261,0.04511031747359176,3.067916291380849e-14,3.26405569239796e-14,0.5602531433105469
30,0.5,0.0,200,3,0.06850941788511762,0.0008908378614471312,0.06724977935184555,0.0691585041495398,-0.7729195561605279,0.06603998844541335,4.877579821519854e-14,5.750955267558311e-14,0.5602531433105469
30,0.5,0.005,1,3,0.0003548434381660005,3.1691659138913506e-06,0.00035078803678192006,0.0003585236244389627,0.9913679295045271,0.0001543420342098849,1.0362081563168128e-15,1.1102230246251565e-15,0.5505233605702718
30,0.5,0.005,10,3,0.007086002527813391,7.788502584522077e-05,0.006988974189600793,0.007179663591210907,0.8286630979245395,0.003242226617825245,4.107825191113079e-15,6.439293542825908e-15,0.5505233605702718
30,0.5,0.005,50,3,0.04730839490208069,0.0006971023638826106,0.04646279178245528,0.048170108846835896,-0.09871491681422044,0.01765603053671383,1.824466503800674e-14,3.1308289294429414e-14,0.5505233605702718
30,0.5,0.005,100,3,0.06564808493518437,0.00068397566733655,0.06489610353430378,0.06655097889981076,-0.5722254048645374,0.026788024259794742,3.8006634876334523e-14,6.439293542825908e-14,0.5505233605702718
30,0.5,0.005,200,3,0.07199586724554666,0.0012932612722097398,0.07101979465927923,0.07382339926732202,-0.9768159496603556,0.0895806922311499,4.526009197055222e-14,7.038813976123492e-14,0.5505233605702718
30,0.5,0.01,1,3,0.00020675629530070023,2.6272214611805267e-06,0.00020306693339547166,0.00020898162761390246,0.9949564519982499,0.00011745568803279227,9.992007221626409e-16,1.1102230246251565e-15,0.6001095771789551
30,0.5,0.01,10,3,0.005258307852380967,0.00012018457658408241,0.005110807255619947,0.00540519623345032,0.872525037229434,0.0032416907250466206,3.700743415417189e-15,3.9968028886505635e-15,0.6001095771789551
30,0.5,0.01,50,3,0.041020162237851016,0.0005429884356296348,0.04036961260368558,0.041698769111159446,0.044057118567360644,0.007256131977335898,1.5802174383831396e-14,1.709743457922741e-14,0.6001095771789551
30,0.5,0.01,100,3,0.05905012762509529,0.0005201630985700136,0.058446778393714226,0.059716263147351734,-0.4136829817843759,0.005498062757071209,3.0013029099033396e-14,3.3084646133829665e-14,0.6001095771789551
30,0.5,0.01,200,3,0.07266741564804495,0.004213868875610258,0.06719410660854677,0.07744544286033843,-0.9768787427280187,0.07450818798870894,5.414187616755347e-14,6.072919944699606e-14,0.6001095771789551
30,0.5,0.02,1,3,0.00011543409310060645,4.489885699987699e-06,0.00011096041597250436,0.000121573273283936,0.9972397274488964,0.00012109160628881845,8.881784197001252e-16,8.881784197001252e-16,0.6756534576416016
30,0.5,0.02,10,3,0.004198514353602908,6.89136490970066e-05,0.004103415637082676,0.004264524809743471,0.9001737857154914,0.0018338972886004236,3.1826393372587822e-15,3.9968028886505635e-15,0.6756534576416016
30,0.5,0.02,50,3,0.03630717575731382,0.001226930430284169,0.03495986432714672,0.03792772183233444,0.1688270727830871,0.0275024722557213,1.372975807119777e-14,1.7319479184152442e-14,0.6756534576416016
30,0.5,0.02,100,3,0.05393588489526033,0.001319950914208621,0.05206936890203434,0.0548913725826938,-0.2716150609580242,0.03362221256859555,2.338869838543663e-14,3.042011087472929e-14,0.6756534576416016
30,0.5,0.02,200,3,0.07267660415745511,0.0035943242806552875,0.06787927123669774,0.07653058782975887,-1.0289784094384196,0.0781758657378514,3.7414515929867775e-14,4.418687638008123e-14,0.6756534576416016
30,0.5,0.05,1,3,0.00037765184425188043,1.6017625185625396e-05,0.0003561302189516743,0.00039453321310292775,0.9969365497019487,0.00014630074984110577,7.771561172376096e-16,8.881784197001252e-16,0.6272710164388021
30,0.5,0.05,10,3,0.007389050948497832,0.0002365871049925096,0.007098143723761894,0.007677647591853799,0.9402034424722534,0.0024650414681535206,2.5905203907920318e-15,3.552713678800501e-15,0.6272710164388021
30,0.5,0.05,50,3,0.047103557023336004,0.002889178729658996,0.043091811689683214,0.049780589232527137,0.6201654409766295,0.026196753935215433,1.2249460705030893e-14,1.84297022087776e-14,0.6272710164388021
30,0.5,0.05,100,3,0.07448215012207648,0.010136820285574577,0.06294979185970376,0.08762303080208955,0.40545418472104056,0.08428948955879272,0.0003254126411238371,0.000976237923315334,0.6272710164388021
30,0.5,0.05,200,3,0.08665286018583411,0.005735518491067121,0.07916552064246157,0.09309820878072397,0.15109670375494375,0.07364648682499854,0.000544897361845166,0.0016346920854268072,0.6272710164388021
30,1.0,0.0,1,3,0.003390397075454348,0.00011513622505223483,0.0032293677994119038,0.003491809193511522,0.9828155087704091,0.0007209103983328739,1.2582527612418441e-15,1.3322676295501878e-15,0.5733009179433187
30,1.0,0.0,10,3,0.03327888026477051,0.0007029771409741955,0.0324941024172526,0.034199812553479064,0.8322563931491734,0.004814286723922341,6.328271240363392e-15,7.66053886991358e-15,0.5733009179433187
30,1.0,0.0,50,3,0.10880343944322163,0.002140990669927763,0.10698014277817032,0.11180851881747905,0.47055557216492905,0.013667224638468515,0.005705167266110158,0.0073074574246233415,0.5733009179433187
