n_clusters,omega,noise_level,seed,horizon,n_eval_starts,relative_association_error,association_r2,simplex_violation,train_closure_error_noisy_train,train_association_r2_noisy_train,fit_seconds
30,1.0,0.05,1,200,201,0.2621329357000936,0.03820419601411751,6.128431095930864e-14,0.0040660263445066475,0.9874123378125668,0.5507676601409912
30,1.0,0.05,2,1,400,0.0007094840706639579,0.9978507670313361,0.001022676414099921,0.006217392392530967,0.9813043232883034,0.5467438697814941
30,1.0,0.05,2,10,391,0.01765914143740371,0.9466729433126335,0.012482039782830832,0.006217392392530967,0.9813043232883034,0.5467438697814941
30,1.0,0.05,2,50,351,0.10545939795044831,0.6852323200533128,0.023220770867568054,0.006217392392530967,0.9813043232883034,0.5467438697814941
30,1.0,0.05,2,100,301,0.1716171617535696,0.4814073027566955,0.022382327574014284,0.006217392392530967,0.9813043232883034,0.5467438697814941
30,1.0,0.05,2,200,201,0.2954399324754486,-0.06048096081496701,0.00825265344746164,0.006217392392530967,0.9813043232883034,0.5467438697814941
30,2.0,0.0,0,1,400,0.006850461220870723,0.9885578741546628,1.3322676295501878e-15,0.007293427573751639,0.9881876081559778,0.5799181461334229
30,2.0,0.0,0,10,391,0.03876504070733559,0.9355822674965277,0.04652424274391953,0.007293427573751639,0.9881876081559778,0.5799181461334229
30,2.0,0.0,0,50,351,0.11551558817823529,0.812742627188972,0.028596849054713533,0.007293427573751639,0.9881876081559778,0.5799181461334229
30,2.0,0.0,0,100,301,0.17194332856355815,0.7135161355542501,0.021785278257499634,0.007293427573751639,0.9881876081559778,0.5799181461334229
30,2.0,0.0,0,200,201,0.207957897808539,0.6242993846905928,0.0010313851903125018,0.007293427573751639,0.9881876081559778,0.5799181461334229
30,2.0,0.0,1,1,400,0.006826540244340813,0.9886081677464278,1.7763568394002505e-15,0.007376643286204607,0.9880927027470017,0.5411310195922852
30,2.0,0.0,1,10,391,0.03861378086291616,0.9358863285125725,0.038358939747932384,0.007376643286204607,0.9880927027470017,0.5411310195922852
30,2.0,0.0,1,50,351,0.10064804060601248,0.8368426459391155,0.024059439439530764,0.007376643286204607,0.9880927027470017,0.5411310195922852
30,2.0,0.0,1,100,301,0.15629020816313627,0.7416850117136764,0.009499310333745707,0.007376643286204607,0.9880927027470017,0.5411310195922852
30,2.0,0.0,1,200,201,0.18438706098093252,0.6646350030165604,4.884981308350689e-14,0.007376643286204607,0.9880927027470017,0.5411310195922852
30,2.0,0.0,2,1,400,0.006390040095615742,0.9892840432744494,1.3322676295501878e-15,0.00707825178846065,0.9885617600446834,0.5767009258270264
30,2.0,0.0,2,10,391,0.03843869698012299,0.9359064162517059,0.04161316450252449,0.00707825178846065,0.9885617600446834,0.5767009258270264
30,2.0,0.0,2,50,351,0.111476793608207,0.8192414700338153,0.02290970362739922,0.00707825178846065,0.9885617600446834,0.5767009258270264
30,2.0,0.0,2,100,301,0.1654876047762187,0.7249875205975196,0.018053813202903977,0.00707825178846065,0.9885617600446834,0.5767009258270264
30,2.0,0.0,2,200,201,0.18289469682350143,0.6637137699999942,5.4067861299245124e-14,0.00707825178846065,0.9885617600446834,0.5767009258270264
30,2.0,0.005,0,1,400,0.0019783947883234678,0.996415647026611,1.2212453270876722e-15,0.0024297976108265808,0.9957483994371067,0.5740711688995361
30,2.0,0.005,0,10,391,0.024891664633997886,0.9551630294886663,0.044409662449348665,0.0024297976108265808,0.9957483994371067,0.5740711688995361
30,2.0,0.005,0,50,351,0.11849412571450552,0.7924953699504184,0.031980885160648675,0.0024297976108265808,0.9957483994371067,0.5740711688995361
30,2.0,0.005,0,100,301,0.18526961963865826,0.6657997287843304,0.0424087260950489,0.0024297976108265808,0.9957483994371067,0.5740711688995361
30,2.0,0.005,0,200,201,0.18097264173869468,0.6393364990574077,0.015188980651994645,0.0024297976108265808,0.9957483994371067,0.5740711688995361
30,2.0,0.005,1,1,400,0.001941557550601454,0.9965009554945785,1.5543122344752192e-15,0.0024439899412701557,0.995748423493508,0.5631349086761475
30,2.0,0.005,1,10,391,0.024003759341611672,0.9569921929568841,0.04051033839663151,0.0024439899412701557,0.995748423493508,0.5631349086761475
30,2.0,0.005,1,50,351,0.1135790869726296,0.8023112716524224,0.04424234742485647,0.0024439899412701557,0.995748423493508,0.5631349086761475
30,2.0,0.005,1,100,301,0.1802841936779097,0.6781769277080538,0.03621468528953679,0.0024439899412701557,0.995748423493508,0.5631349086761475
30,2.0,0.005,1,200,201,0.17374275938900077,0.654317042534025,0.010457448490204297,0.0024439899412701557,0.995748423493508,0.5631349086761475
30,2.0,0.005,2,1,400,0.0020553892336884396,0.9962760299775675,1.7763568394002505e-15,0.002606810641712209,0.9954613236061497,0.5999979972839355
30,2.0,0.005,2,10,391,0.0249250934297229,0.9551251112075099,0.03319529520800478,0.002606810641712209,0.9954613236061497,0.5999979972839355
30,2.0,0.005,2,50,351,0.11435090404451441,0.80043839789702,0.02960195795767914,0.002606810641712209,0.9954613236061497,0.5999979972839355
30,2.0,0.005,2,100,301,0.17901299251085,0.6789817043715434,0.02573105649717038,0.002606810641712209,0.9954613236061497,0.5999979972839355
30,2.0,0.005,2,200,201,0.16316414611000365,0.6732600630555602,0.010382879167190485,0.002606810641712209,0.9954613236061497,0.5999979972839355
30,2.0,0.01,0,1,400,0.000988384325601712,0.9981699498985566,1.7763568394002505e-15,0.0016223753672586732,0.997097196366036,0.562971830368042
30,2.0,0.01,0,10,391,0.023401530540874835,0.9569353809350685,0.024300038476023127,0.0016223753672586732,0.997097196366036,0.562971830368042
30,2.0,0.01,0,50,351,0.10629898800270894,0.8099893795975271,0.03998325038251543,0.0016223753672586732,0.997097196366036,0.562971830368042
30,2.0,0.01,0,100,301,0.1751181094765434,0.6773977335094639,0.03407183017809347,0.0016223753672586732,0.997097196366036,0.562971830368042
30,2.0,0.01,0,200,201,0.16607309399372716,0.6570856169685748,0.009509812422949468,0.0016223753672586732,0.997097196366036,0.562971830368042
30,2.0,0.01,1,1,400,0.0010661564385774948,0.998000717866723,1.3322676295501878e-15,0.001753891057236069,0.9968407973577798,0.5528020858764648
30,2.0,0.01,1,10,391,0.026008512163240523,0.9515265303440115,0.02337844761104409,0.001753891057236069,0.9968407973577798,0.5528020858764648
30,2.0,0.01,1,50,351,0.10679841042881849,0.8069480113245786,0.03988894878068906,0.001753891057236069,0.9968407973577798,0.5528020858764648
30,2.0,0.01,1,100,301,0.1746822043178169,0.6766674295349542,0.02063821534117457,0.001753891057236069,0.9968407973577798,0.5528020858764648
30,2.0,0.01,1,200,201,0.17424325078445893,0.6383315918446566,0.004325078973596687,0.001753891057236069,0.9968407973577798,0.5528020858764648
30,2.0,0.01,2,1,400,0.0010925904875515467,0.9979745212399137,1.3322676295501878e-15,0.0017367477174198556,0.9968853993918452,0.5700831413269043
30,2.0,0.01,2,10,391,0.024796286833817464,0.9543070282277657,0.051570064473549566,0.0017367477174198556,0.9968853993918452,0.5700831413269043
30,2.0,0.01,2,50,351,0.11624478444599633,0.7919105146460683,0.0332129736666495,0.0017367477174198556,0.9968853993918452,0.5700831413269043
30,2.0,0.01,2,100,301,0.1863442303384207,0.6556536189165695,0.02908294902540977,0.0017367477174198556,0.9968853993918452,0.5700831413269043
30,2.0,0.01,2,200,201,0.15572504238219112,0.679653972537875,0.004586955157620867,0.0017367477174198556,0.9968853993918452,0.5700831413269043
30,2.0,0.02,0,1,400,0.0005063652512035867,0.9990386682630094,1.1102230246251565e-15,0.0020511651417716614,0.9962414301341878,0.7326741218566895
30,2.0,0.02,0,10,391,0.02358454548927456,0.9555059395939072,8.881784197001252e-15,0.0020511651417716614,0.9962414301341878,0.7326741218566895
30,2.0,0.02,0,50,351,0.10331734238305779,0.8107629407829811,0.017239686424533197,0.0020511651417716614,0.9962414301341878,0.7326741218566895
30,2.0,0.02,0,100,301,0.17030205837330506,0.678776713953331,0.015818351184170285,0.0020511651417716614,0.9962414301341878,0.7326741218566895
30,2.0,0.02,0,200,201,0.2004957753883277,0.5715366783685385,0.0005115580651660302,0.0020511651417716614,0.9962414301341878,0.7326741218566895
30,2.0,0.02,1,1,400,0.000553223531517884,0.9989443967583865,1.3322676295501878e-15,0.002219438312512339,0.9959090660158304,0.6799068450927734
30,2.0,0.02,1,10,391,0.024700254255329596,0.9531500300643004,0.006097029740202412,0.002219438312512339,0.9959090660158304,0.6799068450927734
30,2.0,0.02,1,50,351,0.1122480509519784,0.793238117220713,0.029800765770903594,0.002219438312512339,0.9959090660158304,0.6799068450927734
30,2.0,0.02,1,100,301,0.1710030447039788,0.6770297733771125,0.03241812512850575,0.002219438312512339,0.9959090660158304,0.6799068450927734
30,2.0,0.02,1,200,201,0.19560422252695914,0.5831242965412367,0.008180010440571846,0.002219438312512339,0.9959090660158304,0.6799068450927734
30,2.0,0.02,2,1,400,0.0005394690700456394,0.9989739986366527,1.887379141862766e-15,0.00219413510086815,0.9959738998126455,0.5800299644470215
30,2.0,0.02,2,10,391,0.024548894762725364,0.9536121135905944,0.003974655611981643,0.00219413510086815,0.9959738998126455,0.5800299644470215
30,2.0,0.02,2,50,351,0.10520166430493609,0.807181195245664,0.02807441309850017,0.00219413510086815,0.9959738998126455,0.5800299644470215
30,2.0,0.02,2,100,301,0.1635099160202838,0.6909357070299353,0.0211248592262879,0.00219413510086815,0.9959738998126455,0.5800299644470215
30,2.0,0.02,2,200,201,0.1862448286242023,0.600721040725976,0.0038597760310892996,0.00219413510086815,0.9959738998126455,0.5800299644470215
30,2.0,0.05,0,1,400,0.0005705811781113954,0.9990699587562798,0.0009023781916541276,0.008754575080033258,0.9860982239264257,0.5874130725860596
30,2.0,0.05,0,10,391,0.029838990020818166,0.9516735739179347,0.011229692339402613,0.008754575080033258,0.9860982239264257,0.5874130725860596
30,2.0,0.05,0,50,351,0.20481170321192751,0.6762705070979982,0.02033429814946217,0.008754575080033258,0.9860982239264257,0.5874130725860596
30,2.0,0.05,0,100,301,0.38616335047464656,0.3757802731961458,0.021152659819466332,0.008754575080033258,0.9860982239264257,0.5874130725860596
30,2.0,0.05,0,200,201,0.5130117163037385,0.04895330996594327,0.013954802563136519,0.008754575080033258,0.9860982239264257,0.5874130725860596
30,2.0,0.05,1,1,400,0.0005759662218333192,0.9990614233815339,0.000666601160524078,0.00852067138256946,0.9864173799400308,0.6023297309875488
30,2.0,0.05,1,10,391,0.029018519920764943,0.9529735310505331,0.005418862699581553,0.00852067138256946,0.9864173799400308,0.6023297309875488
30,2.0,0.05,1,50,351,0.19009532270697915,0.698456727814075,0.023031838317297847,0.00852067138256946,0.9864173799400308,0.6023297309875488
30,2.0,0.05,1,100,301,0.37679219196219305,0.39095605471839956,0.014448971139196295,0.00852067138256946,0.9864173799400308,0.6023297309875488
30,2.0,0.05,1,200,201,0.5618378261027589,-0.03258305233162795,0.012766641575404154,0.00852067138256946,0.9864173799400308,0.6023297309875488
30,2.0,0.05,2,1,400,0.0005704476698074831,0.9990697416188011,0.0001925470682550201,0.008605362424067911,0.9862487742287613,0.5683860778808594
30,2.0,0.05,2,10,391,0.02736829155690688,0.955628737427004,0.004291247140882521,0.008605362424067911,0.9862487742287613,0.5683860778808594
30,2.0,0.05,2,50,351,0.1509237927301414,0.760561475842664,0.007337030288474282,0.008605362424067911,0.9862487742287613,0.5683860778808594
30,2.0,0.05,2,100,301,0.24725542532400596,0.5979593237940102,0.0159903351055124,0.008605362424067911,0.9862487742287613,0.5683860778808594
30,2.0,0.05,2,200,201,0.33413087834727967,0.38440225809815853,0.0020570458639984687,0.008605362424067911,0.9862487742287613,0.5683860778808594
30,4.0,0.0,0,1,400,0.004327200656286875,0.9948264626560981,0.02367043600687764,0.004586897006344292,0.9946166828667568,0.5573599338531494
30,4.0,0.0,0,10,391,0.023050502163917137,0.9725626807231368,0.08383771220627222,0.004586897006344292,0.9946166828667568,0.5573599338531494
30,4.0,0.0,0,50,351,0.10396695488340209,0.8783275284168004,0.11794142008372901,0.004586897006344292,0.9946166828667568,0.5573599338531494
30,4.0,0.0,0,100,301,0.18493310126374257,0.7794059655560709,0.07521221159241247,0.004586897006344292,0.9946166828667568,0.5573599338531494
30,4.0,0.0,0,200,201,0.23547218885756677,0.7008767350316665,0.03296274036816277,0.004586897006344292,0.9946166828667568,0.5573599338531494
30,4.0,0.0,1,1,400,0.004437976026989069,0.9946964824333023,0.021756585183892795,0.004746601045566995,0.9944599835038547,0.6574599742889404
30,4.0,0.0,1,10,391,0.02546248901732423,0.969715051401075,0.07574965369949184,0.004746601045566995,0.9944599835038547,0.6574599742889404
30,4.0,0.0,1,50,351,0.10111101840939019,0.8819379565393993,0.08591429160716195,0.004746601045566995,0.9944599835038547,0.6574599742889404
30,4.0,0.0,1,100,301,0.18317005764958127,0.7830106714336369,0.06435401191844956,0.004746601045566995,0.9944599835038547,0.6574599742889404
30,4.0,0.0,1,200,201,0.21518497968183437,0.7258795840493799,0.031824195700211076,0.004746601045566995,0.9944599835038547,0.6574599742889404
30,4.0,0.0,2,1,400,0.00399503667150527,0.9951905766056127,0.02254708855045095,0.004453783076290981,0.9947829052665532,0.5670149326324463
30,4.0,0.0,2,10,391,0.022722668674895585,0.9727893202155264,0.06905476608098103,0.004453783076290981,0.9947829052665532,0.5670149326324463
30,4.0,0.0,2,50,351,0.10018397357294709,0.8826143004301596,0.07564686042074292,0.004453783076290981,0.9947829052665532,0.5670149326324463
30,4.0,0.0,2,100,301,0.1796300663329392,0.7859442963782514,0.0650132154248887,0.004453783076290981,0.9947829052665532,0.5670149326324463
30,4.0,0.0,2,200,201,0.21881919763003246,0.7177812929092309,0.01841710786718599,0.004453783076290981,0.9947829052665532,0.5670149326324463
30,4.0,0.005,0,1,400,0.0013182616658440856,0.9983835606703125,0.016228657124761986,0.002267541832419901,0.9972772457877342,0.5615091323852539
30,4.0,0.005,0,10,391,0.0211616151389249,0.9741730274755916,0.057385092280977296,0.002267541832419901,0.9972772457877342,0.5615091323852539
30,4.0,0.005,0,50,351,0.10311132336974786,0.876534653035255,0.08521192990093503,0.002267541832419901,0.9972772457877342,0.5615091323852539
30,4.0,0.005,0,100,301,0.20068807332240304,0.7549244054955002,0.049396161925985234,0.002267541832419901,0.9972772457877342,0.5615091323852539
30,4.0,0.005,0,200,201,0.24899764811096733,0.6730916862665131,0.02225248452080063,0.002267541832419901,0.9972772457877342,0.5615091323852539
30,4.0,0.005,1,1,400,0.0010670247888640832,0.9986794761048425,0.01103862361405277,0.0019788868476355304,0.9976106479499497,0.5817248821258545
30,4.0,0.005,1,10,391,0.019947637582359557,0.9754504956885588,0.051080690828762966,0.0019788868476355304,0.9976106479499497,0.5817248821258545
30,4.0,0.005,1,50,351,0.09713701895403175,0.8830376894940145,0.07763510734042223,0.0019788868476355304,0.9976106479499497,0.5817248821258545
30,4.0,0.005,1,100,301,0.19903344384241592,0.7555167887373933,0.050254579100674934,0.0019788868476355304,0.9976106479499497,0.5817248821258545
30,4.0,0.005,1,200,201,0.2713654558604407,0.6412203649468956,0.043005085833907726,0.0019788868476355304,0.9976106479499497,0.5817248821258545
30,4.0,0.005,2,1,400,0.0012336086475242566,0.9984801365319843,0.018438402170643277,0.0020605685755945573,0.9975201053386185,0.5665562152862549
30,4.0,0.005,2,10,391,0.020721269675137245,0.9746111334635887,0.07267733725746876,0.0020605685755945573,0.9975201053386185,0.5665562152862549
30,4.0,0.005,2,50,351,0.09620711158106135,0.884603768442099,0.07003664719731725,0.0020605685755945573,0.9975201053386185,0.5665562152862549
30,4.0,0.005,2,100,301,0.17240586200954844,0.7886181040104705,0.049516559735325726,0.0020605685755945573,0.9975201053386185,0.5665562152862549
30,4.0,0.005,2,200,201,0.17637691227503155,0.7658330435900684,0.033392203750081034,0.0020605685755945573,0.9975201053386185,0.5665562152862549
30,4.0,0.01,0,1,400,0.0007555066464147526,0.9990671305411765,0.003285006037753747,0.0024304699978161355,0.9970569277885363,0.5589032173156738
30,4.0,0.01,0,10,391,0.02033920876472489,0.9749969191699862,0.04835723508194804,0.0024304699978161355,0.9970569277885363,0.5589032173156738
30,4.0,0.01,0,50,351,0.10254548286132047,0.876231762151841,0.0794233068540909,0.0024304699978161355,0.9970569277885363,0.5589032173156738
30,4.0,0.01,0,100,301,0.20134349286487607,0.7516799471524206,0.040078097016713714,0.0024304699978161355,0.9970569277885363,0.5589032173156738
30,4.0,0.01,0,200,201,0.28715475565580334,0.6197542361867149,0.01793475500503436,0.0024304699978161355,0.9970569277885363,0.5589032173156738
30,4.0,0.01,1,1,400,0.0007181774117056298,0.9991068939894678,0.00276821936932771,0.0023189538107122143,0.9971899633085428,0.5481491088867188
30,4.0,0.01,1,10,391,0.018925373490561434,0.9765795034410713,0.05672442132863716,0.0023189538107122143,0.9971899633085428,0.5481491088867188
30,4.0,0.01,1,50,351,0.09436080062154979,0.8857111161564487,0.06361699731890887,0.0023189538107122143,0.9971899633085428,0.5481491088867188
30,4.0,0.01,1,100,301,0.18937810313620462,0.7663296350309396,0.05440190678230183,0.0023189538107122143,0.9971899633085428,0.5481491088867188
30,4.0,0.01,1,200,201,0.23967433367651608,0.6803428939589169,0.020305913433508044,0.0023189538107122143,0.9971899633085428,0.5481491088867188
30,4.0,0.01,2,1,400,0.0007617505085708955,0.9990563422319857,0.0038903086411294415,0.0021089315467541776,0.9974449258457402,0.5485410690307617
30,4.0,0.01,2,10,391,0.02115669873626779,0.9739182429811666,0.049454446503979184,0.0021089315467541776,0.9974449258457402,0.5485410690307617
30,4.0,0.01,2,50,351,0.1060365931353997,0.8718455408032808,0.056622584978375724,0.0021089315467541776,0.9974449258457402,0.5485410690307617
30,4.0,0.01,2,100,301,0.19909499681596424,0.7542292675363773,0.047203510968932785,0.0021089315467541776,0.9974449258457402,0.5485410690307617
30,4.0,0.01,2,200,201,0.21616584288993457,0.7119240830507946,0.029190145828013145,0.0021089315467541776,0.9974449258457402,0.5485410690307617
30,4.0,0.02,0,1,400,0.0006397649953962864,0.9991938938203249,0.0026152934258831737,0.0048318667652315645,0.9941005226094001,0.5462121963500977
30,4.0,0.02,0,10,391,0.022746440516202344,0.9715001816910716,0.03946568695582295,0.0048318667652315645,0.9941005226094001,0.5462121963500977
30,4.0,0.02,0,50,351,0.14922372696658343,0.817615268116192,0.0389799644707292,0.0048318667652315645,0.9941005226094001,0.5462121963500977
30,4.0,0.02,0,100,301,0.31084762181295317,0.6130198573586909,0.019571036178859875,0.0048318667652315645,0.9941005226094001,0.5462121963500977
30,4.0,0.02,0,200,201,0.47042943269468657,0.36059263230907757,0.0128062118738651,0.0048318667652315645,0.9941005226094001,0.5462121963500977
30,4.0,0.02,1,1,400,0.0007259487089557884,0.9990957211301084,0.00023857973510309249,0.004609032786885846,0.9943742125425751,0.5480561256408691
30,4.0,0.02,1,10,391,0.02610943315901343,0.9676408362256262,0.05435113356956788,0.004609032786885846,0.9943742125425751,0.5480561256408691
30,4.0,0.02,1,50,351,0.15514879632316497,0.8114036906880572,0.059487244253318784,0.004609032786885846,0.9943742125425751,0.5480561256408691
30,4.0,0.02,1,100,301,0.30732368176518393,0.6181753427535419,0.02989444518798094,0.004609032786885846,0.9943742125425751,0.5480561256408691
30,4.0,0.02,1,200,201,0.5564759919423692,0.2511730694893639,0.010842011977211128,0.004609032786885846,0.9943742125425751,0.5480561256408691
30,4.0,0.02,2,1,400,0.0007004254871153725,0.9991160896353265,0.0004486598223279615,0.004620350507456605,0.9943421917476886,0.5557408332824707
30,4.0,0.02,2,10,391,0.024148446554214133,0.9696961061391887,0.06492838452323703,0.004620350507456605,0.9943421917476886,0.5557408332824707
30,4.0,0.02,2,50,351,0.1464491774115431,0.8206896820229711,0.059626055455044104,0.004620350507456605,0.9943421917476886,0.5557408332824707
30,4.0,0.02,2,100,301,0.27398485163851954,0.6575782442937461,0.04299178164024374,0.004620350507456605,0.9943421917476886,0.5557408332824707
30,4.0,0.02,2,200,201,0.33870681788537027,0.5392903702510481,0.049617669196705606,0.004620350507456605,0.9943421917476886,0.5557408332824707
30,4.0,0.05,0,1,400,0.0018075164233993628,0.9977537175567848,0.00036940100214626347,0.02390698086102488,0.9710422159485511,0.54874587059021
30,4.0,0.05,0,10,391,0.07895837122507296,0.9023425663444248,0.012952906576814461,0.02390698086102488,0.9710422159485511,0.54874587059021
30,4.0,0.05,0,50,351,0.368148227277916,0.5546815936145277,0.011919727238645312,0.02390698086102488,0.9710422159485511,0.54874587059021
30,4.0,0.05,0,100,301,0.4875878270752735,0.39932061854492573,0.008563323114704927,0.02390698086102488,0.9710422159485511,0.54874587059021
30,4.0,0.05,0,200,201,0.6173382729496214,0.1723019386700556,0.002203988038465976,0.02390698086102488,0.9710422159485511,0.54874587059021
30,4.0,0.05,1,1,400,0.0015620497323046675,0.9980596741432816,0.00022254144520101506,0.02382371462473163,0.9709678175102059,0.5469727516174316
30,4.0,0.05,1,10,391,0.059046492199873,0.9269985889113765,0.03509578104320246,0.02382371462473163,0.9709678175102059,0.5469727516174316
30,4.0,0.05,1,50,351,0.2657873162786366,0.6778900370448973,0.01405248130506561,0.02382371462473163,0.9709678175102059,0.5469727516174316
30,4.0,0.05,1,100,301,0.4045805822825381,0.4993949187992709,0.016022665448458172,0.02382371462473163,0.9709678175102059,0.5469727516174316
30,4.0,0.05,1,200,201,0.5027743670091211,0.327526051485736,0.00919374606139674,0.02382371462473163,0.9709678175102059,0.5469727516174316
30,4.0,0.05,2,1,400,0.0016491440487866119,0.9979441962578224,0.0002972327936781353,0.02277721850920869,0.9721230183249745,0.5479822158813477
30,4.0,0.05,2,10,391,0.07317534688428516,0.909242700113686,0.032428049913943824,0.02277721850920869,0.9721230183249745,0.5479822158813477
30,4.0,0.05,2,50,351,0.47252228751082404,0.4257075202636095,0.01723482920158551,0.02277721850920869,0.9721230183249745,0.5479822158813477
30,4.0,0.05,2,100,301,0.7837160639070103,0.024435952408457973,0.02101984748643374,0.02277721850920869,0.9721230183249745,0.5479822158813477
30,4.0,0.05,2,200,201,0.8463226245838881,-0.14018664804908942,0.011817352681142267,0.02277721850920869,0.9721230183249745,0.5479822158813477
40,0.25,0.0,0,1,400,0.00028180808060333703,0.9705182281113415,1.3322676295501878e-15,0.0003146618322331661,0.9677791015548267,0.561298131942749
40,0.25,0.0,0,10,391,0.004271883590976347,0.5555395995080666,4.440892098500626e-15,0.0003146618322331661,0.9677791015548267,0.561298131942749
40,0.25,0.0,0,50,351,0.01827816314625692,-0.8413467003802879,1.6653345369377348e-14,0.0003146618322331661,0.9677791015548267,0.561298131942749
40,0.25,0.0,0,100,301,0.021901443279349467,-1.3176055225695391,3.086420008457935e-14,0.0003146618322331661,0.9677791015548267,0.561298131942749
40,0.25,0.0,0,200,201,0.025274883976882625,-1.709328264991138,5.750955267558311e-14,0.0003146618322331661,0.9677791015548267,0.561298131942749
40,0.25,0.0,1,1,400,0.0002963652312659685,0.9655426442171392,1.2212453270876722e-15,0.00033108411621161443,0.9626514093540337,0.5529589653015137
40,0.25,0.0,1,10,391,0.004438728873362504,0.48728799477457263,2.4424906541753444e-15,0.00033108411621161443,0.9626514093540337,0.5529589653015137
40,0.25,0.0,1,50,351,0.01694999237948553,-0.8879224787244435,7.549516567451064e-15,0.00033108411621161443,0.9626514093540337,0.5529589653015137
40,0.25,0.0,1,100,301,0.02006097891284583,-1.340683847004403,1.4210854715202004e-14,0.00033108411621161443,0.9626514093540337,0.5529589653015137
40,0.25,0.0,1,200,201,0.02152843919736097,-1.6763671177664117,2.7533531010703882e-14,0.00033108411621161443,0.9626514093540337,0.5529589653015137
40,0.25,0.0,2,1,400,0.00027049985299241043,0.9765636244812205,1.1102230246251565e-15,0.0003020921368440137,0.9742237696763375,0.5929758548736572
40,0.25,0.0,2,10,391,0.004219741361269495,0.6370084447742991,3.4416913763379853e-15,0.0003020921368440137,0.9742237696763375,0.5929758548736572
40,0.25,0.0,2,50,351,0.0191578466329453,-0.6005113737639849,1.2989609388114332e-14,0.0003020921368440137,0.9742237696763375,0.5929758548736572
40,0.25,0.0,2,100,301,0.02554389483733173,-1.2396143576223766,2.4313884239290928e-14,0.0003020921368440137,0.9742237696763375,0.5929758548736572
40,0.25,0.0,2,200,201,0.032222281796724955,-1.9099310346359757,4.718447854656915e-14,0.0003020921368440137,0.9742237696763375,0.5929758548736572
40,0.25,0.005,0,1,400,0.00010936406226845942,0.9874223973941965,1.1102230246251565e-15,0.0001203473114414987,0.9870037302453243,0.5506341457366943
40,0.25,0.005,0,10,391,0.002218468128275316,0.7464482044829286,1.5543122344752192e-15,0.0001203473114414987,0.9870037302453243,0.5506341457366943
40,0.25,0.005,0,50,351,0.01572610863008477,-0.7204740890131529,5.329070518200751e-15,0.0001203473114414987,0.9870037302453243,0.5506341457366943
40,0.25,0.005,0,100,301,0.021919210110240974,-1.4823999893430093,9.325873406851315e-15,0.0001203473114414987,0.9870037302453243,0.5506341457366943
40,0.25,0.005,0,200,201,0.022766385607286454,-1.945473492403178,1.687538997430238e-14,0.0001203473114414987,0.9870037302453243,0.5506341457366943
40,0.25,0.005,1,1,400,0.00010036791018423816,0.9884722692056409,1.3322676295501878e-15,0.00011399427989933826,0.9874646888740171,0.5926699638366699
40,0.25,0.005,1,10,391,0.0021655432907153067,0.7525331547760843,2.6645352591003757e-15,0.00011399427989933826,0.9874646888740171,0.5926699638366699
40,0.25,0.005,1,50,351,0.015350610142542008,-0.6983811150135499,1.0880185641326534e-14,0.00011399427989933826,0.9874646888740171,0.5926699638366699
40,0.25,0.005,1,100,301,0.02185208181231969,-1.4798768521693102,1.9761969838327786e-14,0.00011399427989933826,0.9874646888740171,0.5926699638366699
40,0.25,0.005,1,200,201,0.024233147797812583,-2.09510800921056,3.68594044175552e-14,0.00011399427989933826,0.9874646888740171,0.5926699638366699
40,0.25,0.005,2,1,400,0.00010960979841221941,0.987313330708303,1.3322676295501878e-15,0.00012337180024549866,0.9866185327068938,0.5768780708312988
40,0.25,0.005,2,10,391,0.0022108016152385603,0.7454880612988559,3.9968028886505635e-15,0.00012337180024549866,0.9866185327068938,0.5768780708312988
40,0.25,0.005,2,50,351,0.015503843485918907,-0.7103761560435116,1.6431300764452317e-14,0.00012337180024549866,0.9866185327068938,0.5768780708312988
40,0.25,0.005,2,100,301,0.021879082762192574,-1.4586026903409257,3.086420008457935e-14,0.00012337180024549866,0.9866185327068938,0.5768780708312988
40,0.25,0.005,2,200,201,0.023510156368065693,-1.9249945277987912,5.595524044110789e-14,0.00012337180024549866,0.9866185327068938,0.5768780708312988
40,0.25,0.01,0,1,400,6.331489529083313e-05,0.9928477757238849,1.4432899320127035e-15,7.240662952055623e-05,0.9921966173096995,0.5731902122497559
40,0.25,0.01,0,10,391,0.0016701728206109244,0.8124279938497505,4.6629367034256575e-15,7.240662952055623e-05,0.9921966173096995,0.5731902122497559
40,0.25,0.01,0,50,351,0.014336973012062017,-0.553292205057444,1.9539925233402755e-14,7.240662952055623e-05,0.9921966173096995,0.5731902122497559
40,0.25,0.01,0,100,301,0.022104486417884886,-1.4707288083222405,3.785860513971784e-14,7.240662952055623e-05,0.9921966173096995,0.5731902122497559
40,0.25,0.01,0,200,201,0.023790433805535742,-2.039915136048702,7.494005416219807e-14,7.240662952055623e-05,0.9921966173096995,0.5731902122497559
40,0.25,0.01,1,1,400,6.086098346462492e-05,0.9931840847328547,9.992007221626409e-16,7.54385781911831e-05,0.991935053962318,0.6312911510467529
40,0.25,0.01,1,10,391,0.0016213140456708712,0.8194424200806065,2.4424906541753444e-15,7.54385781911831e-05,0.991935053962318,0.6312911510467529
40,0.25,0.01,1,50,351,0.014381247176071943,-0.5463148690701289,9.103828801926284e-15,7.54385781911831e-05,0.991935053962318,0.6312911510467529
40,0.25,0.01,1,100,301,0.022492249749221867,-1.4929029052798657,1.7985612998927536e-14,7.54385781911831e-05,0.991935053962318,0.6312911510467529
