config_name,n_clusters,omega,n_train_trajectories,replicate,train_seeds,test_seeds,horizon,n_eval_starts,relative_association_error,association_r2,simplex_violation,train_closure_error,train_association_r2,fit_seconds
robust_tuned,10,0.25,2,2,2000 2001,100 101 102,50,2253,0.010216327997161068,0.5044116661975732,1.099120794378905e-14,0.00010592270446126353,0.9948431035710448,0.92864990234375
robust_tuned,10,0.25,2,2,2000 2001,100 101 102,100,2103,0.01556554102273087,0.26356573150936047,1.7985612998927536e-14,0.00010592270446126353,0.9948431035710448,0.92864990234375
robust_tuned,10,0.25,2,2,2000 2001,100 101 102,200,1803,0.014352106687681913,0.28084707966467093,3.197442310920451e-14,0.00010592270446126353,0.9948431035710448,0.92864990234375
robust_tuned,10,0.25,3,0,0 1 2,100 101 102,1,2400,0.00015703710237625773,0.9909623880077143,6.661338147750939e-16,0.00016994149689416235,0.9901941775973044,1.4328851699829102
robust_tuned,10,0.25,3,0,0 1 2,100 101 102,10,2373,0.0019128461293929572,0.8903049398628442,3.3306690738754696e-15,0.00016994149689416235,0.9901941775973044,1.4328851699829102
robust_tuned,10,0.25,3,0,0 1 2,100 101 102,50,2253,0.008777454472875652,0.5069685791102445,1.509903313490213e-14,0.00016994149689416235,0.9901941775973044,1.4328851699829102
robust_tuned,10,0.25,3,0,0 1 2,100 101 102,100,2103,0.014787915728902399,0.18846882306845414,3.042011087472929e-14,0.00016994149689416235,0.9901941775973044,1.4328851699829102
robust_tuned,10,0.25,3,0,0 1 2,100 101 102,200,1803,0.016375078434491024,0.06281335284123846,5.218048215738236e-14,0.00016994149689416235,0.9901941775973044,1.4328851699829102
robust_tuned,10,0.25,3,1,1000 1001 1002,100 101 102,1,2400,0.00017321749806049295,0.9903599065589345,6.661338147750939e-16,0.00019406834816443208,0.9892193545913893,1.4833948612213135
robust_tuned,10,0.25,3,1,1000 1001 1002,100 101 102,10,2373,0.002128559219519328,0.8819931113065466,3.3306690738754696e-15,0.00019406834816443208,0.9892193545913893,1.4833948612213135
robust_tuned,10,0.25,3,1,1000 1001 1002,100 101 102,50,2253,0.009136098206543148,0.5040783271516094,1.176836406102666e-14,0.00019406834816443208,0.9892193545913893,1.4833948612213135
robust_tuned,10,0.25,3,1,1000 1001 1002,100 101 102,100,2103,0.015452060628823778,0.18242234754433262,1.8207657603852567e-14,0.00019406834816443208,0.9892193545913893,1.4833948612213135
robust_tuned,10,0.25,3,1,1000 1001 1002,100 101 102,200,1803,0.017092903647148997,0.05440730771744773,2.2426505097428162e-14,0.00019406834816443208,0.9892193545913893,1.4833948612213135
robust_tuned,10,0.25,3,2,2000 2001 2002,100 101 102,1,2400,0.0001269913888441377,0.9931431061148366,5.551115123125783e-16,0.00013712403309282576,0.9926886498007765,1.476379156112671
robust_tuned,10,0.25,3,2,2000 2001 2002,100 101 102,10,2373,0.002094099997168246,0.8873538791225122,3.4416913763379853e-15,0.00013712403309282576,0.9926886498007765,1.476379156112671
robust_tuned,10,0.25,3,2,2000 2001 2002,100 101 102,50,2253,0.008914698394470696,0.5289495320688695,1.6986412276764895e-14,0.00013712403309282576,0.9926886498007765,1.476379156112671
robust_tuned,10,0.25,3,2,2000 2001 2002,100 101 102,100,2103,0.013865332308704821,0.28631324439923234,3.4861002973229915e-14,0.00013712403309282576,0.9926886498007765,1.476379156112671
robust_tuned,10,0.25,3,2,2000 2001 2002,100 101 102,200,1803,0.014273296275235716,0.23218833164694785,6.128431095930864e-14,0.00013712403309282576,0.9926886498007765,1.476379156112671
robust_tuned,10,0.25,5,0,0 1 2 3 4,100 101 102,1,2400,8.675859587691851e-05,0.9947986201177712,6.661338147750939e-16,8.981968179346519e-05,0.9945929700962747,2.5822949409484863
robust_tuned,10,0.25,5,0,0 1 2 3 4,100 101 102,10,2373,0.0013028822846774958,0.922209335511045,3.552713678800501e-15,8.981968179346519e-05,0.9945929700962747,2.5822949409484863
robust_tuned,10,0.25,5,0,0 1 2 3 4,100 101 102,50,2253,0.006227912626042585,0.6353040867475226,1.6209256159527285e-14,8.981968179346519e-05,0.9945929700962747,2.5822949409484863
robust_tuned,10,0.25,5,0,0 1 2 3 4,100 101 102,100,2103,0.01067800986145903,0.38948422861855314,2.475797344914099e-14,8.981968179346519e-05,0.9945929700962747,2.5822949409484863
robust_tuned,10,0.25,5,0,0 1 2 3 4,100 101 102,200,1803,0.011598593275792424,0.3171839504803511,2.098321516541546e-14,8.981968179346519e-05,0.9945929700962747,2.5822949409484863
robust_tuned,10,0.25,5,1,1000 1001 1002 1003 1004,100 101 102,1,2400,0.00014647639466746013,0.9916879198268803,1.1102230246251565e-15,0.00016413816417609896,0.9907577997613478,2.5703089237213135
robust_tuned,10,0.25,5,1,1000 1001 1002 1003 1004,100 101 102,10,2373,0.0018818391303029418,0.8936024491304433,8.659739592076221e-15,0.00016413816417609896,0.9907577997613478,2.5703089237213135
robust_tuned,10,0.25,5,1,1000 1001 1002 1003 1004,100 101 102,50,2253,0.007108948541548195,0.6060441262743099,2.7755575615628914e-14,0.00016413816417609896,0.9907577997613478,2.5703089237213135
robust_tuned,10,0.25,5,1,1000 1001 1002 1003 1004,100 101 102,100,2103,0.012163820296274582,0.3417655194464404,3.907985046680551e-14,0.00016413816417609896,0.9907577997613478,2.5703089237213135
robust_tuned,10,0.25,5,1,1000 1001 1002 1003 1004,100 101 102,200,1803,0.013578039765505381,0.23504353699189262,3.219646771412954e-14,0.00016413816417609896,0.9907577997613478,2.5703089237213135
robust_tuned,10,0.25,5,2,2000 2001 2002 2003 2004,100 101 102,1,2400,0.00013491643200744745,0.9919138951030023,8.881784197001252e-16,0.00015077053874602226,0.9909532789953278,2.564779043197632
robust_tuned,10,0.25,5,2,2000 2001 2002 2003 2004,100 101 102,10,2373,0.0015650356740994503,0.906568984986156,4.6629367034256575e-15,0.00015077053874602226,0.9909532789953278,2.564779043197632
robust_tuned,10,0.25,5,2,2000 2001 2002 2003 2004,100 101 102,50,2253,0.006149373089357441,0.6398338757929939,2.120525977034049e-14,0.00015077053874602226,0.9909532789953278,2.564779043197632
robust_tuned,10,0.25,5,2,2000 2001 2002 2003 2004,100 101 102,100,2103,0.010346857252559204,0.40803529974118,4.3076653355456074e-14,0.00015077053874602226,0.9909532789953278,2.564779043197632
robust_tuned,10,0.25,5,2,2000 2001 2002 2003 2004,100 101 102,200,1803,0.011205303652172625,0.33710248855029157,6.272760089132134e-14,0.00015077053874602226,0.9909532789953278,2.564779043197632
robust_tuned,10,0.25,8,0,0 1 2 3 4 5 6 7,100 101 102,1,2400,8.315175014566044e-05,0.9948042175329672,6.661338147750939e-16,8.059693318104575e-05,0.9949300033148982,4.749603033065796
robust_tuned,10,0.25,8,0,0 1 2 3 4 5 6 7,100 101 102,10,2373,0.0010489790360521504,0.9347157496832509,4.440892098500626e-15,8.059693318104575e-05,0.9949300033148982,4.749603033065796
robust_tuned,10,0.25,8,0,0 1 2 3 4 5 6 7,100 101 102,50,2253,0.004438481284727228,0.7296721639205757,2.2315482794965646e-14,8.059693318104575e-05,0.9949300033148982,4.749603033065796
robust_tuned,10,0.25,8,0,0 1 2 3 4 5 6 7,100 101 102,100,2103,0.006957638197247587,0.586417974888644,3.597122599785507e-14,8.059693318104575e-05,0.9949300033148982,4.749603033065796
robust_tuned,10,0.25,8,0,0 1 2 3 4 5 6 7,100 101 102,200,1803,0.0076515939265231255,0.5293217395583887,5.861977570020827e-14,8.059693318104575e-05,0.9949300033148982,4.749603033065796
robust_tuned,10,0.25,8,1,1000 1001 1002 1003 1004 1005 1006 1007,100 101 102,1,2400,8.664575997643264e-05,0.9946211982803065,6.661338147750939e-16,8.347291894584169e-05,0.9947841447863673,4.766647100448608
robust_tuned,10,0.25,8,1,1000 1001 1002 1003 1004 1005 1006 1007,100 101 102,10,2373,0.0010882633975765514,0.9327172223600538,3.552713678800501e-15,8.347291894584169e-05,0.9947841447863673,4.766647100448608
robust_tuned,10,0.25,8,1,1000 1001 1002 1003 1004 1005 1006 1007,100 101 102,50,2253,0.004526275459088876,0.7262214202964298,2.020605904817785e-14,8.347291894584169e-05,0.9947841447863673,4.766647100448608
robust_tuned,10,0.25,8,1,1000 1001 1002 1003 1004 1005 1006 1007,100 101 102,100,2103,0.007120820341561353,0.579520265651078,4.063416270128073e-14,8.347291894584169e-05,0.9947841447863673,4.766647100448608
robust_tuned,10,0.25,8,1,1000 1001 1002 1003 1004 1005 1006 1007,100 101 102,200,1803,0.007946285787123631,0.5145212593749637,4.285460875053104e-14,8.347291894584169e-05,0.9947841447863673,4.766647100448608
robust_tuned,10,0.25,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,1,2400,0.00011875119289357778,0.992918132872105,8.881784197001252e-16,0.0001335155402774771,0.9919988625211547,4.865654945373535
robust_tuned,10,0.25,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,10,2373,0.001332248039807183,0.9208791982471479,5.10702591327572e-15,0.0001335155402774771,0.9919988625211547,4.865654945373535
robust_tuned,10,0.25,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,50,2253,0.005037926589699074,0.7065690510448417,2.3314683517128287e-14,0.0001335155402774771,0.9919988625211547,4.865654945373535
robust_tuned,10,0.25,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,100,2103,0.008748546510775656,0.5024978697632245,3.930189507173054e-14,0.0001335155402774771,0.9919988625211547,4.865654945373535
robust_tuned,10,0.25,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,200,1803,0.009033255540740776,0.47056591351159616,6.17284001691587e-14,0.0001335155402774771,0.9919988625211547,4.865654945373535
clean_tuned,15,0.5,1,0,0,100 101 102,1,2400,0.0004935995005852243,0.9905165173846144,6.661338147750939e-16,0.0004767606701800502,0.9909241843639054,0.4083881378173828
clean_tuned,15,0.5,1,0,0,100 101 102,10,2373,0.006666887012631189,0.872241662758896,3.3306690738754696e-15,0.0004767606701800502,0.9909241843639054,0.4083881378173828
clean_tuned,15,0.5,1,0,0,100 101 102,50,2253,0.035197956380385455,0.3357854696376994,1.1657341758564144e-14,0.0004767606701800502,0.9909241843639054,0.4083881378173828
clean_tuned,15,0.5,1,0,0,100 101 102,100,2103,0.046458713495774524,0.13945977577675905,1.7985612998927536e-14,0.0004767606701800502,0.9909241843639054,0.4083881378173828
clean_tuned,15,0.5,1,0,0,100 101 102,200,1803,0.060296824047073545,-0.14894511674388022,2.8199664825478976e-14,0.0004767606701800502,0.9909241843639054,0.4083881378173828
clean_tuned,15,0.5,1,1,1000,100 101 102,1,2400,0.0004551073899993548,0.9916040391951332,1.1102230246251565e-15,0.0004498053771305132,0.9917366492753673,0.40213799476623535
clean_tuned,15,0.5,1,1,1000,100 101 102,10,2373,0.005963004052849952,0.8902643661300784,7.549516567451064e-15,0.0004498053771305132,0.9917366492753673,0.40213799476623535
clean_tuned,15,0.5,1,1,1000,100 101 102,50,2253,0.03255622834958502,0.4079657070627153,3.141931159689193e-14,0.0004498053771305132,0.9917366492753673,0.40213799476623535
clean_tuned,15,0.5,1,1,1000,100 101 102,100,2103,0.042284797351881655,0.2438987954651458,5.562217353372034e-14,0.0004498053771305132,0.9917366492753673,0.40213799476623535
clean_tuned,15,0.5,1,1,1000,100 101 102,200,1803,0.05252666605621898,0.024959668324884388,7.838174553853605e-14,0.0004498053771305132,0.9917366492753673,0.40213799476623535
clean_tuned,15,0.5,1,2,2000,100 101 102,1,2400,0.0004218719388075118,0.9920432969147861,6.661338147750939e-16,0.0004058549639614031,0.9924162829429439,0.4063596725463867
clean_tuned,15,0.5,1,2,2000,100 101 102,10,2373,0.005676021428476379,0.8932425417192351,4.218847493575595e-15,0.0004058549639614031,0.9924162829429439,0.4063596725463867
clean_tuned,15,0.5,1,2,2000,100 101 102,50,2253,0.03162719197081727,0.41368023566879286,2.042810365310288e-14,0.0004058549639614031,0.9924162829429439,0.4063596725463867
clean_tuned,15,0.5,1,2,2000,100 101 102,100,2103,0.04179215919024584,0.24145862652228223,3.863576125695545e-14,0.0004058549639614031,0.9924162829429439,0.4063596725463867
clean_tuned,15,0.5,1,2,2000,100 101 102,200,1803,0.05581763410414655,-0.04598844876196684,5.773159728050814e-14,0.0004058549639614031,0.9924162829429439,0.4063596725463867
clean_tuned,15,0.5,2,0,0 1,100 101 102,1,2400,0.0004071698861050721,0.992362239010617,8.881784197001252e-16,0.0003929903640809028,0.9926832432617572,0.8636491298675537
clean_tuned,15,0.5,2,0,0 1,100 101 102,10,2373,0.004652324304460693,0.9128859885205634,5.10702591327572e-15,0.0003929903640809028,0.9926832432617572,0.8636491298675537
clean_tuned,15,0.5,2,0,0 1,100 101 102,50,2253,0.020763549178215504,0.6147094729939122,2.4868995751603507e-14,0.0003929903640809028,0.9926832432617572,0.8636491298675537
clean_tuned,15,0.5,2,0,0 1,100 101 102,100,2103,0.029021766998478034,0.4716262100538964,3.419486915845482e-14,0.0003929903640809028,0.9926832432617572,0.8636491298675537
clean_tuned,15,0.5,2,0,0 1,100 101 102,200,1803,0.028272097715013714,0.4671763695670136,2.930988785010413e-14,0.0003929903640809028,0.9926832432617572,0.8636491298675537
clean_tuned,15,0.5,2,1,1000 1001,100 101 102,1,2400,0.00044999838678444877,0.9917449039602766,8.881784197001252e-16,0.00043668504790476297,0.9920663413909916,0.905022382736206
clean_tuned,15,0.5,2,1,1000 1001,100 101 102,10,2373,0.004822234181243775,0.911775082695828,5.329070518200751e-15,0.00043668504790476297,0.9920663413909916,0.905022382736206
clean_tuned,15,0.5,2,1,1000 1001,100 101 102,50,2253,0.02167660530923632,0.6097517076531362,2.531308496145357e-14,0.00043668504790476297,0.9920663413909916,0.905022382736206
clean_tuned,15,0.5,2,1,1000 1001,100 101 102,100,2103,0.030104191424545693,0.46865437864013093,4.418687638008123e-14,0.00043668504790476297,0.9920663413909916,0.905022382736206
clean_tuned,15,0.5,2,1,1000 1001,100 101 102,200,1803,0.02831614500086241,0.48317624879309495,5.684341886080802e-14,0.00043668504790476297,0.9920663413909916,0.905022382736206
clean_tuned,15,0.5,2,2,2000 2001,100 101 102,1,2400,0.0004602841088221314,0.9916175843222172,6.661338147750939e-16,0.00044096480366344473,0.9919869645493756,0.9019579887390137
clean_tuned,15,0.5,2,2,2000 2001,100 101 102,10,2373,0.004999550446440451,0.9091192622907597,3.552713678800501e-15,0.00044096480366344473,0.9919869645493756,0.9019579887390137
clean_tuned,15,0.5,2,2,2000 2001,100 101 102,50,2253,0.021555162001661684,0.6124290461817681,1.2212453270876722e-14,0.00044096480366344473,0.9919869645493756,0.9019579887390137
clean_tuned,15,0.5,2,2,2000 2001,100 101 102,100,2103,0.029654678985960827,0.476403011395235,1.532107773982716e-14,0.00044096480366344473,0.9919869645493756,0.9019579887390137
clean_tuned,15,0.5,2,2,2000 2001,100 101 102,200,1803,0.027883507044573732,0.4939806855338691,1.9761969838327786e-14,0.00044096480366344473,0.9919869645493756,0.9019579887390137
clean_tuned,15,0.5,3,0,0 1 2,100 101 102,1,2400,0.00042123351389262157,0.9921849197519599,1.1102230246251565e-15,0.00040501875348353044,0.9925419996203727,1.4201889038085938
clean_tuned,15,0.5,3,0,0 1 2,100 101 102,10,2373,0.004152303198481686,0.9231148088212786,7.327471962526033e-15,0.00040501875348353044,0.9925419996203727,1.4201889038085938
clean_tuned,15,0.5,3,0,0 1 2,100 101 102,50,2253,0.017575582932990396,0.6793361339042616,3.241851231905457e-14,0.00040501875348353044,0.9925419996203727,1.4201889038085938
clean_tuned,15,0.5,3,0,0 1 2,100 101 102,100,2103,0.025886424278739488,0.5364707868259432,3.930189507173054e-14,0.00040501875348353044,0.9925419996203727,1.4201889038085938
clean_tuned,15,0.5,3,0,0 1 2,100 101 102,200,1803,0.02913987046597115,0.46153459413632225,5.417888360170764e-14,0.00040501875348353044,0.9925419996203727,1.4201889038085938
clean_tuned,15,0.5,3,1,1000 1001 1002,100 101 102,1,2400,0.0005280804996947872,0.9907157964418146,7.771561172376096e-16,0.0005076672084315988,0.991048018615859,1.4663920402526855
clean_tuned,15,0.5,3,1,1000 1001 1002,100 101 102,10,2373,0.005094535548380343,0.9106212460959351,4.773959005888173e-15,0.0005076672084315988,0.991048018615859,1.4663920402526855
clean_tuned,15,0.5,3,1,1000 1001 1002,100 101 102,50,2253,0.017657094109062712,0.6949350293613513,1.432187701766452e-14,0.0005076672084315988,0.991048018615859,1.4663920402526855
clean_tuned,15,0.5,3,1,1000 1001 1002,100 101 102,100,2103,0.023717958619937692,0.5987282584509096,2.3314683517128287e-14,0.0005076672084315988,0.991048018615859,1.4663920402526855
clean_tuned,15,0.5,3,1,1000 1001 1002,100 101 102,200,1803,0.029073490236974833,0.4900994872038723,3.774758283725532e-14,0.0005076672084315988,0.991048018615859,1.4663920402526855
clean_tuned,15,0.5,3,2,2000 2001 2002,100 101 102,1,2400,0.0003937860208290679,0.9927103809558333,8.881784197001252e-16,0.00038299577714333435,0.9929585646487025,1.4255409240722656
clean_tuned,15,0.5,3,2,2000 2001 2002,100 101 102,10,2373,0.003953051325207894,0.9269812559798867,4.884981308350689e-15,0.00038299577714333435,0.9929585646487025,1.4255409240722656
clean_tuned,15,0.5,3,2,2000 2001 2002,100 101 102,50,2253,0.017457704679456124,0.6821939474361582,1.865174681370263e-14,0.00038299577714333435,0.9929585646487025,1.4255409240722656
clean_tuned,15,0.5,3,2,2000 2001 2002,100 101 102,100,2103,0.026283610799499386,0.5309228536864319,3.2085445411667024e-14,0.00038299577714333435,0.9929585646487025,1.4255409240722656
clean_tuned,15,0.5,3,2,2000 2001 2002,100 101 102,200,1803,0.02882299685524748,0.4684670926693779,3.375077994860476e-14,0.00038299577714333435,0.9929585646487025,1.4255409240722656
clean_tuned,15,0.5,5,0,0 1 2 3 4,100 101 102,1,2400,0.0003020971202484452,0.9946787118490632,8.881784197001252e-16,0.0003008598563199441,0.9947051581387312,2.582629919052124
clean_tuned,15,0.5,5,0,0 1 2 3 4,100 101 102,10,2373,0.0029500879077695038,0.9481739252173437,5.440092820663267e-15,0.0003008598563199441,0.9947051581387312,2.582629919052124
clean_tuned,15,0.5,5,0,0 1 2 3 4,100 101 102,50,2253,0.013447809238989764,0.7672421345140163,2.8976820942716586e-14,0.0003008598563199441,0.9947051581387312,2.582629919052124
clean_tuned,15,0.5,5,0,0 1 2 3 4,100 101 102,100,2103,0.020215908281554416,0.6582422679059592,3.375077994860476e-14,0.0003008598563199441,0.9947051581387312,2.582629919052124
clean_tuned,15,0.5,5,0,0 1 2 3 4,100 101 102,200,1803,0.02008653169217129,0.6459804250505727,3.8191672047105385e-14,0.0003008598563199441,0.9947051581387312,2.582629919052124
clean_tuned,15,0.5,5,1,1000 1001 1002 1003 1004,100 101 102,1,2400,0.0003572269628926434,0.993389066753917,1.1102230246251565e-15,0.0003563760518757722,0.9934599274435374,2.531935930252075
clean_tuned,15,0.5,5,1,1000 1001 1002 1003 1004,100 101 102,10,2373,0.0033853560052827638,0.9375214892345513,7.327471962526033e-15,0.0003563760518757722,0.9934599274435374,2.531935930252075
clean_tuned,15,0.5,5,1,1000 1001 1002 1003 1004,100 101 102,50,2253,0.01289620479291435,0.7651012126811151,2.5979218776228663e-14,0.0003563760518757722,0.9934599274435374,2.531935930252075
clean_tuned,15,0.5,5,1,1000 1001 1002 1003 1004,100 101 102,100,2103,0.020164450727226862,0.6392876104276206,4.39648317751562e-14,0.0003563760518757722,0.9934599274435374,2.531935930252075
clean_tuned,15,0.5,5,1,1000 1001 1002 1003 1004,100 101 102,200,1803,0.01999781850745244,0.6303803397578709,6.306066779870889e-14,0.0003563760518757722,0.9934599274435374,2.531935930252075
clean_tuned,15,0.5,5,2,2000 2001 2002 2003 2004,100 101 102,1,2400,0.00037717933154517294,0.9929488485999025,9.992007221626409e-16,0.00036424560525065105,0.9932203294804071,2.5928409099578857
clean_tuned,15,0.5,5,2,2000 2001 2002 2003 2004,100 101 102,10,2373,0.0034708429727495723,0.9352509873414753,5.551115123125783e-15,0.00036424560525065105,0.9932203294804071,2.5928409099578857
clean_tuned,15,0.5,5,2,2000 2001 2002 2003 2004,100 101 102,50,2253,0.013758275584911026,0.7466766634179458,2.4424906541753444e-14,0.00036424560525065105,0.9932203294804071,2.5928409099578857
clean_tuned,15,0.5,5,2,2000 2001 2002 2003 2004,100 101 102,100,2103,0.02174552518988302,0.6091901723775147,4.196643033083092e-14,0.00036424560525065105,0.9932203294804071,2.5928409099578857
clean_tuned,15,0.5,5,2,2000 2001 2002 2003 2004,100 101 102,200,1803,0.025466312944822433,0.5309873003652044,4.340972026284362e-14,0.00036424560525065105,0.9932203294804071,2.5928409099578857
clean_tuned,15,0.5,8,0,0 1 2 3 4 5 6 7,100 101 102,1,2400,0.0003668453995255691,0.9932884852257561,1.3322676295501878e-15,0.0003742130914622909,0.9932095108168766,4.712571859359741
clean_tuned,15,0.5,8,0,0 1 2 3 4 5 6 7,100 101 102,10,2373,0.0029458945049652737,0.946235160382566,1.1324274851176597e-14,0.0003742130914622909,0.9932095108168766,4.712571859359741
clean_tuned,15,0.5,8,0,0 1 2 3 4 5 6 7,100 101 102,50,2253,0.01059078361333981,0.8096188883116037,3.219646771412954e-14,0.0003742130914622909,0.9932095108168766,4.712571859359741
clean_tuned,15,0.5,8,0,0 1 2 3 4 5 6 7,100 101 102,100,2103,0.017284517387772324,0.6956780554964251,3.019806626980426e-14,0.0003742130914622909,0.9932095108168766,4.712571859359741
clean_tuned,15,0.5,8,0,0 1 2 3 4 5 6 7,100 101 102,200,1803,0.01766026499483697,0.679286019603843,4.218847493575595e-14,0.0003742130914622909,0.9932095108168766,4.712571859359741
clean_tuned,15,0.5,8,1,1000 1001 1002 1003 1004 1005 1006 1007,100 101 102,1,2400,0.0003757953348532277,0.9931569602738762,8.881784197001252e-16,0.0003677266725685485,0.9933131457853995,4.769038677215576
clean_tuned,15,0.5,8,1,1000 1001 1002 1003 1004 1005 1006 1007,100 101 102,10,2373,0.003080062083020392,0.9440518797726024,5.551115123125783e-15,0.0003677266725685485,0.9933131457853995,4.769038677215576
clean_tuned,15,0.5,8,1,1000 1001 1002 1003 1004 1005 1006 1007,100 101 102,50,2253,0.010299003765006056,0.814952186043385,2.609024107869118e-14,0.0003677266725685485,0.9933131457853995,4.769038677215576
clean_tuned,15,0.5,8,1,1000 1001 1002 1003 1004 1005 1006 1007,100 101 102,100,2103,0.01592363744710953,0.7189672110472578,3.397282455352979e-14,0.0003677266725685485,0.9933131457853995,4.769038677215576
clean_tuned,15,0.5,8,1,1000 1001 1002 1003 1004 1005 1006 1007,100 101 102,200,1803,0.018346014317110186,0.6680528078439605,4.6074255521943996e-14,0.0003677266725685485,0.9933131457853995,4.769038677215576
clean_tuned,15,0.5,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,1,2400,0.00041785735650158373,0.9923938601519712,7.771561172376096e-16,0.0004127656255634727,0.9925062064728126,4.709673881530762
clean_tuned,15,0.5,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,10,2373,0.003430065743014915,0.9377074526049992,4.107825191113079e-15,0.0004127656255634727,0.9925062064728126,4.709673881530762
clean_tuned,15,0.5,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,50,2253,0.010981865686272093,0.8029199512449813,1.5210055437364645e-14,0.0004127656255634727,0.9925062064728126,4.709673881530762
clean_tuned,15,0.5,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,100,2103,0.01694795581310093,0.7015805513927004,2.3203661214665772e-14,0.0004127656255634727,0.9925062064728126,4.709673881530762
clean_tuned,15,0.5,8,2,2000 2001 2002 2003 2004 2005 2006 2007,100 101 102,200,1803,0.020235601041527784,0.6356865760961955,2.098321516541546e-14,0.0004127656255634727,0.9925062064728126,4.709673881530762
old_default,20,4.0,1,0,0,100 101 102,1,2400,0.0034416679779634704,0.9958175114570293,0.027325361885103806,0.003061157990021034,0.9962869805796992,0.37985920906066895
old_default,20,4.0,1,0,0,100 101 102,10,2373,0.02775753721508752,0.9663029763338461,0.12119572253531344,0.003061157990021034,0.9962869805796992,0.37985920906066895
old_default,20,4.0,1,0,0,100 101 102,50,2253,0.10078561057987369,0.8786218561728265,0.14463184759164555,0.003061157990021034,0.9962869805796992,0.37985920906066895
old_default,20,4.0,1,0,0,100 101 102,100,2103,0.1987216139592466,0.7621620793560777,0.12625756431308996,0.003061157990021034,0.9962869805796992,0.37985920906066895
old_default,20,4.0,1,0,0,100 101 102,200,1803,0.1865435609733664,0.7738846257243214,0.0706192625308357,0.003061157990021034,0.9962869805796992,0.37985920906066895
old_default,20,4.0,1,1,1000,100 101 102,1,2400,0.001988795606795298,0.9975726415310656,0.025848302368451984,0.0020339982016320127,0.997517862657932,0.37584519386291504
old_default,20,4.0,1,1,1000,100 101 102,10,2373,0.016845451891343143,0.9794630275011282,0.12618141993676935,0.0020339982016320127,0.997517862657932,0.37584519386291504
old_default,20,4.0,1,1,1000,100 101 102,50,2253,0.08318341912081453,0.8994114854550248,0.093487681938559,0.0020339982016320127,0.997517862657932,0.37584519386291504
old_default,20,4.0,1,1,1000,100 101 102,100,2103,0.1858212236161374,0.7765091871957046,0.09011515309679032,0.0020339982016320127,0.997517862657932,0.37584519386291504
old_default,20,4.0,1,1,1000,100 101 102,200,1803,0.1713889552441712,0.79132176094487,0.06143340204735488,0.0020339982016320127,0.997517862657932,0.37584519386291504
old_default,20,4.0,1,2,2000,100 101 102,1,2400,0.0018311599635259914,0.9977551547235521,0.03116498648955076,0.0017309936925625857,0.9978697767688762,0.3859388828277588
old_default,20,4.0,1,2,2000,100 101 102,10,2373,0.019566058664751647,0.9760351396264215,0.14945537121730965,0.0017309936925625857,0.9978697767688762,0.3859388828277588
old_default,20,4.0,1,2,2000,100 101 102,50,2253,0.09382655131565887,0.8859052857803339,0.10558031506668593,0.0017309936925625857,0.9978697767688762,0.3859388828277588
old_default,20,4.0,1,2,2000,100 101 102,100,2103,0.19863909095412796,0.7595936758199168,0.10975454108701771,0.0017309936925625857,0.9978697767688762,0.3859388828277588
old_default,20,4.0,1,2,2000,100 101 102,200,1803,0.20312288366830464,0.7519826418299506,0.06945928979166363,0.0017309936925625857,0.9978697767688762,0.3859388828277588
old_default,20,4.0,2,0,0 1,100 101 102,1,2400,0.002824186439325693,0.9965517360673932,0.0328709270273262,0.0026488398466894287,0.9967806183927459,0.882375955581665
old_default,20,4.0,2,0,0 1,100 101 102,10,2373,0.020949596214139138,0.9744503513421984,0.10637379089507881,0.0026488398466894287,0.9967806183927459,0.882375955581665
old_default,20,4.0,2,0,0 1,100 101 102,50,2253,0.0964756644793535,0.8834839202933085,0.14928126129225988,0.0026488398466894287,0.9967806183927459,0.882375955581665
old_default,20,4.0,2,0,0 1,100 101 102,100,2103,0.2070387772521509,0.7518363883509913,0.11142322232304847,0.0026488398466894287,0.9967806183927459,0.882375955581665
old_default,20,4.0,2,0,0 1,100 101 102,200,1803,0.18807524254717245,0.7713462437942042,0.07928687689123007,0.0026488398466894287,0.9967806183927459,0.882375955581665
old_default,20,4.0,2,1,1000 1001,100 101 102,1,2400,0.0019596531756760254,0.9976136771390584,0.020359972076563995,0.00205224200652318,0.9974998086116075,0.8673229217529297
old_default,20,4.0,2,1,1000 1001,100 101 102,10,2373,0.014631895732575013,0.9821990823489565,0.07057359559695184,0.00205224200652318,0.9974998086116075,0.8673229217529297
old_default,20,4.0,2,1,1000 1001,100 101 102,50,2253,0.07772279810707236,0.9061669680061123,0.15601486300577017,0.00205224200652318,0.9974998086116075,0.8673229217529297
old_default,20,4.0,2,1,1000 1001,100 101 102,100,2103,0.18062491998892696,0.7830642199205995,0.14168825058525839,0.00205224200652318,0.9974998086116075,0.8673229217529297
