experiment,status,seed,n_steps,dt,mu,train_fraction,n_train,n_test,state_dim,n_clusters,effective_regimes,subspace_dim,Nb,omega,tau,beta,nlms_epochs,train_closure_error,train_association_r2,test_closure_error,test_association_r2,raw_predicted_simplex_violation,projected_stochastic_simplex_violation,nlms_history_first,nlms_history_last,B_raw_spectral_radius,B_raw_min_entry,B_raw_max_entry,B_raw_row_sum_min,B_raw_row_sum_max,fit_seconds,eval_seconds,total_job_seconds,error_message
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,8.0,1e-06,0.1,20,0.003717418860959856,0.9959427985874213,0.0033308323338871394,0.9963183628236053,0.035378700305108146,1.7763568394002505e-15,0.008876064280740227,0.003717418860959856,0.9999999999999992,-0.16695067210337247,0.9998617128106086,0.9999999999999973,1.0000000000000033,0.5567729473114014,0.0515141487121582,0.646852970123291,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,8.0,1e-06,0.1,20,0.003795115596281863,0.9958443941187899,0.003328708351895456,0.9962950555878985,0.03495501137203157,1.7763568394002505e-15,0.009327738179408709,0.003795115596281863,0.9999999999999992,-0.19176516214809713,1.0233364919917614,0.9999999999999956,1.0000000000000042,0.5713207721710205,0.05060720443725586,0.6610791683197021,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,8.0,1e-06,0.1,20,0.003596502149694918,0.996070717832005,0.0034117749819911666,0.9962251318528218,0.030723546000002308,1.3322676295501878e-15,0.008787223837662261,0.003596502149694918,1.0000000000000016,-0.1689488251910429,1.001068650058814,0.9999999999999954,1.0000000000000047,0.5550708770751953,0.05116534233093262,0.6422700881958008,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,12.0,1e-06,0.1,20,0.006105756873805258,0.9934434351348191,0.0056118576528911305,0.9939104845127875,0.03885032550856875,2.220446049250313e-15,0.011808304216524287,0.006105756873805258,1.0000000000000004,-0.15948616276429295,0.9931133433401037,0.9999999999999963,1.000000000000004,0.5610251426696777,0.04995608329772949,0.6478960514068604,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,12.0,1e-06,0.1,20,0.00596210233781865,0.9935823014268057,0.005487608807689863,0.9940122845111841,0.03658113807042449,1.9984014443252818e-15,0.01240105216477875,0.00596210233781865,0.9999999999999996,-0.1926679782698489,1.0054107982014344,0.9999999999999973,1.000000000000003,0.5677108764648438,0.05037736892700195,0.6534521579742432,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,40,40,4,100,12.0,1e-06,0.1,20,0.00610658385735492,0.9934401918767839,0.005904684563367564,0.9935925007168962,0.03698209020668182,1.7763568394002505e-15,0.011831623977610827,0.00610658385735492,1.0000000000000007,-0.16327850079229028,0.9912170334038514,0.9999999999999967,1.0000000000000022,0.5609259605407715,0.05014491081237793,0.6470730304718018,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,0.5,1e-06,0.1,20,0.0016894056824976616,0.9640493388952919,0.001485274666672409,0.9671179737326879,1.3322676295501878e-15,1.3322676295501878e-15,0.001720438708393582,0.0016894056824976616,1.000000000000002,-0.002503077725798664,0.9998593550277297,0.9999999999999846,1.0000000000000149,0.5935380458831787,0.05669093132019043,0.6869761943817139,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,0.5,1e-06,0.1,20,0.0016065435457997621,0.9655499604355345,0.0014123018635802819,0.9684818449394788,1.5543122344752192e-15,1.4432899320127035e-15,0.0016381422012888734,0.0016065435457997621,0.9999999999999988,-0.0026369861348708745,0.9997957710182771,0.9999999999999841,1.0000000000000095,0.5836901664733887,0.05661821365356445,0.6761672496795654,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,0.5,1e-06,0.1,20,0.0015809472026780788,0.9706682017557237,0.0014287511916446533,0.973590999509264,1.3322676295501878e-15,1.3322676295501878e-15,0.0016113496108672235,0.0015809472026780788,1.0000000000000056,-0.0023468133571471696,1.0001704040769606,0.9999999999999866,1.000000000000013,0.5981478691101074,0.06264591217041016,0.6971650123596191,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,1.0,1e-06,0.1,20,0.007166251854060245,0.9653897009517827,0.0063243101917487545,0.968036047740835,1.6653345369377348e-15,1.3322676295501878e-15,0.007791693630698236,0.007166251854060245,0.9999999999999992,-0.013723522814476061,0.9999020432773228,0.9999999999999917,1.000000000000011,0.5971758365631104,0.05692625045776367,0.6909639835357666,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,1.0,1e-06,0.1,20,0.0067594363744313156,0.9672462490510719,0.005981619483500493,0.9696604440129665,1.5543122344752192e-15,1.3322676295501878e-15,0.007412822382050072,0.0067594363744313156,0.9999999999999972,-0.014621016110047493,0.999794569035302,0.9999999999999886,1.0000000000000098,0.5897819995880127,0.056739091873168945,0.6831679344177246,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,1.0,1e-06,0.1,20,0.006471818747765279,0.9701891966171333,0.005867590321644232,0.972385542905524,1.7763568394002505e-15,1.3322676295501878e-15,0.007046067429548942,0.006471818747765279,0.9999999999999977,-0.01299058855526204,1.0006674868571586,0.9999999999999919,1.0000000000000102,0.6009857654571533,0.05660200119018555,0.6937909126281738,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,2.0,1e-06,0.1,20,0.016183996898690687,0.974611350396412,0.01456684041783678,0.9764178704493017,0.00303950944853411,1.4432899320127035e-15,0.02044462946965255,0.016183996898690687,0.9999999999999986,-0.052112866102215105,0.9999752791517871,0.9999999999999899,1.000000000000008,0.5953290462493896,0.05696511268615723,0.6883959770202637,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,2.0,1e-06,0.1,20,0.014969182152416936,0.976412754593916,0.013547452547365689,0.9779392145898194,0.004129311782146786,1.4432899320127035e-15,0.019395636151383504,0.014969182152416936,0.9999999999999991,-0.06180117467844915,1.0005752551646672,0.9999999999999901,1.0000000000000087,0.6010289192199707,0.057823896408081055,0.6947970390319824,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,2.0,1e-06,0.1,20,0.014538390646337282,0.9770115545712801,0.013355736240339684,0.9783121798047273,0.0018460428858879446,1.3322676295501878e-15,0.01856955676714255,0.014538390646337282,1.0,-0.05174929782158306,1.000344742008389,0.9999999999999888,1.0000000000000104,0.5984361171722412,0.057083845138549805,0.6912498474121094,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,4.0,1e-06,0.1,20,0.011650537986780453,0.9867678232681436,0.010591272011682676,0.9877272593673987,0.029671338405327943,1.7763568394002505e-15,0.01683584382513499,0.011650537986780453,1.0000000000000007,-0.11381000319121322,0.9973401301702607,0.9999999999999928,1.0000000000000107,0.5969469547271729,0.058351993560791016,0.6914329528808594,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,4.0,1e-06,0.1,20,0.01040638626913609,0.988161166756463,0.009421542885745194,0.9890559467895073,0.029982972585448298,1.7763568394002505e-15,0.01590516259425835,0.01040638626913609,0.9999999999999964,-0.13388981504400627,0.9973591461445606,0.9999999999999939,1.0000000000000069,0.5914008617401123,0.058306217193603516,0.6879298686981201,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,4.0,1e-06,0.1,20,0.010870949872399838,0.9875492616897372,0.01002835524066361,0.9883163341626242,0.027686767237573504,1.7763568394002505e-15,0.0160535488356236,0.010870949872399838,0.9999999999999998,-0.12207074219374414,0.9995669404920019,0.9999999999999926,1.000000000000007,0.6310839653015137,0.059291839599609375,0.7272381782531738,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,6.0,1e-06,0.1,20,0.006731915591594814,0.9926144983024152,0.006118893304354371,0.9931653817450843,0.03175224587374365,1.9984014443252818e-15,0.01286080417799145,0.006731915591594814,0.999999999999998,-0.168126518926702,0.9943618679227589,0.9999999999999918,1.0000000000000075,0.6004512310028076,0.057875871658325195,0.6949787139892578,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,6.0,1e-06,0.1,20,0.006008444970503343,0.9934109681643165,0.0053689556865307445,0.9940061677237141,0.03512261918198326,1.9984014443252818e-15,0.012576057390694052,0.006008444970503343,0.9999999999999988,-0.18517062738721826,0.997755013021186,0.9999999999999947,1.0000000000000053,0.5908329486846924,0.058036088943481445,0.6846420764923096,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,6.0,1e-06,0.1,20,0.006437782819749683,0.9929014260452982,0.006021235559708208,0.993267251735373,0.03248954371788164,1.7763568394002505e-15,0.012645573529321347,0.006437782819749683,1.0000000000000002,-0.17490951836542015,0.995068692104178,0.9999999999999943,1.000000000000006,0.5968990325927734,0.05788612365722656,0.6908619403839111,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,8.0,1e-06,0.1,20,0.00478608528719925,0.9948161924620972,0.004421273662351347,0.9951336567221676,0.03331854437133552,1.7763568394002505e-15,0.012739866848637765,0.00478608528719925,1.0000000000000018,-0.19833877256413912,0.9980141662194699,0.9999999999999936,1.000000000000006,0.6079368591308594,0.05775809288024902,0.7025899887084961,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,8.0,1e-06,0.1,20,0.004529434883936682,0.9951013306404064,0.004008505552056388,0.9955963414245595,0.034473008350218694,1.7763568394002505e-15,0.012912305616579042,0.004529434883936682,1.000000000000001,-0.20699179310713295,0.997838448213497,0.9999999999999947,1.0000000000000053,0.5988407135009766,0.058174848556518555,0.6932229995727539,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,8.0,1e-06,0.1,20,0.004718839337038678,0.9948723479855291,0.004545799864960059,0.9950007047359359,0.03278693328851283,1.7763568394002505e-15,0.012696940288160824,0.004718839337038678,0.9999999999999993,-0.18995294658392572,0.9971979182503612,0.9999999999999879,1.0000000000000144,0.6017827987670898,0.057784080505371094,0.6956758499145508,
09_vanderpol_kahkm_sensitivity,ok,0,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,12.0,1e-06,0.1,20,0.00577004388831623,0.9938427942725583,0.005527744745719865,0.9940219965381961,0.0292359204258203,1.9984014443252818e-15,0.016768268620212867,0.00577004388831623,0.9999999999999991,-0.2137477554006511,0.9918532892247395,0.999999999999993,1.0000000000000056,0.5930228233337402,0.05753278732299805,0.6878211498260498,
09_vanderpol_kahkm_sensitivity,ok,1,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,12.0,1e-06,0.1,20,0.00607040824906419,0.99353663131736,0.005498655720486171,0.994070220624334,0.03252012118193033,1.9984014443252818e-15,0.01701684651403827,0.00607040824906419,1.0000000000000007,-0.22953230928023688,0.9948284651332959,0.9999999999999966,1.0000000000000044,0.5897231101989746,0.05747413635253906,0.6835479736328125,
09_vanderpol_kahkm_sensitivity,ok,2,1600,0.02,1.0,0.75,1200,400,2,50,50,4,100,12.0,1e-06,0.1,20,0.005771457954354661,0.993830306194251,0.005748101449319925,0.9937964209145578,0.04145947708619985,1.7763568394002505e-15,0.016554902269661192,0.005771457954354661,0.9999999999999994,-0.19249861992646514,0.9937991492569759,0.9999999999999951,1.0000000000000067,0.587007999420166,0.05823516845703125,0.682884693145752,
